membership_id,call_date,total_cost,calculated_tow_miles,csrd_yyyymm,csrd_yyyy,csrd_mth,csrd_yyyywk,csrd_wk
3237,2017-10-19 00:00:00,53.0,0.0,201710,2017,10,20174,4
3536,2018-06-04 00:00:00,30.0,0.0,201806,2018,6,20181,1
4095,2018-06-27 00:00:00,0.0,0.0,201806,2018,6,20183,3
4099,2018-08-28 00:00:00,28.0,0.0,201808,2018,8,20182,2
4662,2018-04-03 00:00:00,0.0,0.0,201804,2018,4,20182,2
5182,2018-08-16 00:00:00,53.0,0.0,201808,2018,8,20184,4
5249,2018-07-03 00:00:00,53.0,0.0,201807,2018,7,20182,2
5323,2018-02-05 00:00:00,30.0,0.0,201802,2018,2,20181,1
5513,2017-06-22 00:00:00,0.0,0.0,201706,2017,6,20174,4
6000,2018-04-05 00:00:00,0.0,0.0,201804,2018,4,20184,4
6520,2018-01-06 00:00:00,0.0,0.0,201801,2018,1,20186,6
6635,2018-08-22 00:00:00,0.0,0.0,201808,2018,8,20183,3
6640,2017-09-08 00:00:00,0.0,0.0,201709,2017,9,20175,5
6640,2018-08-16 00:00:00,53.0,0.0,201808,2018,8,20184,4
6970,2018-07-15 00:00:00,0.0,0.0,201807,2018,7,20180,0
7009,2018-05-17 00:00:00,0.0,0.0,201805,2018,5,20184,4
7009,2018-06-20 00:00:00,0.0,0.0,201806,2018,6,20183,3
7087,2017-12-29 00:00:00,53.0,0.0,201712,2017,12,20175,5
7804,2018-08-13 00:00:00,0.0,0.0,201808,2018,8,20181,1
7910,2017-06-17 00:00:00,53.0,0.0,201706,2017,6,20176,6
8156,2018-02-18 00:00:00,0.0,0.0,201802,2018,2,20180,0
8171,2018-02-12 00:00:00,0.0,0.0,201802,2018,2,20181,1
8373,2018-08-01 00:00:00,30.0,0.0,201808,2018,8,20183,3
8799,2018-07-11 00:00:00,53.0,0.0,201807,2018,7,20183,3
9028,2018-02-15 00:00:00,0.0,0.0,201802,2018,2,20184,4
9037,2017-08-29 00:00:00,53.0,0.0,201708,2017,8,20172,2
9453,2018-02-17 00:00:00,0.0,0.0,201802,2018,2,20186,6
10227,2017-06-17 00:00:00,27.0,0.0,201706,2017,6,20176,6
10925,2018-04-19 00:00:00,0.0,0.0,201804,2018,4,20184,4
10972,2018-01-13 00:00:00,28.0,0.0,201801,2018,1,20186,6
11062,2017-05-24 00:00:00,53.0,0.0,201705,2017,5,20173,3
11926,2018-03-11 00:00:00,26.0,0.0,201803,2018,3,20180,0
12685,2017-08-21 00:00:00,53.0,0.0,201708,2017,8,20171,1
12870,2018-04-04 00:00:00,0.0,0.0,201804,2018,4,20183,3
12923,2018-08-09 00:00:00,0.0,0.0,201808,2018,8,20184,4
12927,2017-10-06 00:00:00,0.0,0.0,201710,2017,10,20175,5
13730,2018-05-31 00:00:00,30.0,0.0,201805,2018,5,20184,4
13780,2018-05-25 00:00:00,0.0,0.0,201805,2018,5,20185,5
13795,2018-01-12 00:00:00,0.0,0.0,201801,2018,1,20185,5
13809,2018-03-19 00:00:00,0.0,0.0,201803,2018,3,20181,1
14214,2018-02-17 00:00:00,0.0,0.0,201802,2018,2,20186,6
16243,2017-06-30 00:00:00,0.0,0.0,201706,2017,6,20175,5
16243,2017-07-01 00:00:00,0.0,0.0,201707,2017,7,20176,6
16467,2018-08-27 00:00:00,28.0,0.0,201808,2018,8,20181,1
16756,2017-07-19 00:00:00,0.0,0.0,201707,2017,7,20173,3
17210,2018-02-14 00:00:00,0.0,0.0,201802,2018,2,20183,3
17419,2017-12-19 00:00:00,53.0,0.0,201712,2017,12,20172,2
17984,2017-08-02 00:00:00,0.0,0.0,201708,2017,8,20173,3
18340,2017-09-26 00:00:00,53.0,0.0,201709,2017,9,20172,2
18603,2017-06-27 00:00:00,29.0,0.0,201706,2017,6,20172,2
18886,2017-11-16 00:00:00,53.0,0.0,201711,2017,11,20174,4
19103,2018-06-01 00:00:00,0.0,0.0,201806,2018,6,20185,5
19541,2017-10-17 00:00:00,30.0,0.0,201710,2017,10,20172,2
19580,2018-04-29 00:00:00,0.0,0.0,201804,2018,4,20180,0
19644,2018-06-16 00:00:00,43.0,0.0,201806,2018,6,20186,6
20045,2017-10-28 00:00:00,30.0,0.0,201710,2017,10,20176,6
20162,2018-04-28 00:00:00,28.0,0.0,201804,2018,4,20186,6
20195,2017-06-23 00:00:00,30.0,0.0,201706,2017,6,20175,5
20195,2017-12-07 00:00:00,0.0,0.0,201712,2017,12,20174,4
20529,2017-07-20 00:00:00,0.0,0.0,201707,2017,7,20174,4
20535,2018-02-05 00:00:00,0.0,0.0,201802,2018,2,20181,1
20535,2018-02-28 00:00:00,0.0,0.0,201802,2018,2,20183,3
20535,2017-08-28 00:00:00,53.0,0.0,201708,2017,8,20171,1
22048,2017-05-07 00:00:00,53.0,0.0,201705,2017,5,20170,0
22048,2018-03-15 00:00:00,53.0,0.0,201803,2018,3,20184,4
23130,2017-12-03 00:00:00,53.0,0.0,201712,2017,12,20170,0
23465,2017-09-19 00:00:00,26.0,0.0,201709,2017,9,20172,2
23513,2018-04-28 00:00:00,53.0,0.0,201804,2018,4,20186,6
23572,2018-01-11 00:00:00,0.0,0.0,201801,2018,1,20184,4
23855,2017-11-25 00:00:00,53.0,0.0,201711,2017,11,20176,6
24080,2017-09-27 00:00:00,0.0,0.0,201709,2017,9,20173,3
24096,2018-08-14 00:00:00,53.0,0.0,201808,2018,8,20182,2
25529,2017-09-20 00:00:00,53.0,0.0,201709,2017,9,20173,3
27523,2017-10-04 00:00:00,0.0,0.0,201710,2017,10,20173,3
28540,2017-06-07 00:00:00,0.0,0.0,201706,2017,6,20173,3
28811,2018-04-18 00:00:00,0.0,0.0,201804,2018,4,20183,3
30732,2018-08-07 00:00:00,30.0,0.0,201808,2018,8,20182,2
50134,2017-09-14 00:00:00,30.0,0.0,201709,2017,9,20174,4
50203,2018-08-27 00:00:00,30.0,0.0,201808,2018,8,20181,1
50571,2017-12-30 00:00:00,0.0,0.0,201712,2017,12,20176,6
51507,2018-05-15 00:00:00,53.0,0.0,201805,2018,5,20182,2
51507,2018-08-04 00:00:00,12.0,0.0,201808,2018,8,20186,6
52660,2017-12-16 00:00:00,53.0,0.0,201712,2017,12,20176,6
52850,2018-02-09 00:00:00,0.0,0.0,201802,2018,2,20185,5
52905,2017-11-18 00:00:00,0.0,0.0,201711,2017,11,20176,6
53707,2017-05-21 00:00:00,0.0,0.0,201705,2017,5,20170,0
54580,2018-06-17 00:00:00,53.0,0.0,201806,2018,6,20180,0
54640,2017-10-31 00:00:00,0.0,0.0,201710,2017,10,20172,2
54789,2018-04-24 00:00:00,53.0,0.0,201804,2018,4,20182,2
54790,2017-09-11 00:00:00,0.0,0.0,201709,2017,9,20171,1
54799,2017-08-12 00:00:00,29.0,0.0,201708,2017,8,20176,6
55048,2017-09-11 00:00:00,0.0,0.0,201709,2017,9,20171,1
55533,2018-06-06 00:00:00,53.0,0.0,201806,2018,6,20183,3
55806,2018-07-01 00:00:00,53.0,0.0,201807,2018,7,20180,0
55862,2018-01-05 00:00:00,0.0,0.0,201801,2018,1,20185,5
56009,2018-01-29 00:00:00,0.0,0.0,201801,2018,1,20181,1
56550,2018-01-24 00:00:00,53.0,0.0,201801,2018,1,20183,3
56563,2017-07-26 00:00:00,28.0,0.0,201707,2017,7,20173,3
56841,2017-07-29 00:00:00,0.0,0.0,201707,2017,7,20176,6
56900,2017-08-25 00:00:00,30.0,0.0,201708,2017,8,20175,5
56947,2018-08-16 00:00:00,0.0,0.0,201808,2018,8,20184,4
58409,2017-06-01 00:00:00,26.0,0.0,201706,2017,6,20174,4
58744,2018-05-01 00:00:00,53.0,0.0,201805,2018,5,20182,2
58744,2018-07-23 00:00:00,0.0,0.0,201807,2018,7,20181,1
59580,2017-10-27 00:00:00,53.0,0.0,201710,2017,10,20175,5
59980,2018-04-13 00:00:00,53.0,0.0,201804,2018,4,20185,5
60071,2018-02-01 00:00:00,53.0,0.0,201802,2018,2,20184,4
60410,2017-05-05 00:00:00,29.0,0.0,201705,2017,5,20175,5
80269,2017-10-20 00:00:00,30.0,0.0,201710,2017,10,20175,5
81391,2017-05-30 00:00:00,27.0,0.0,201705,2017,5,20172,2
81474,2018-02-26 00:00:00,0.0,0.0,201802,2018,2,20181,1
81522,2017-09-14 00:00:00,58.0,0.0,201709,2017,9,20174,4
81663,2018-05-27 00:00:00,0.0,0.0,201805,2018,5,20180,0
82551,2017-12-14 00:00:00,53.0,0.0,201712,2017,12,20174,4
82551,2018-08-05 00:00:00,53.0,0.0,201808,2018,8,20180,0
83718,2018-06-30 00:00:00,0.0,0.0,201806,2018,6,20186,6
84918,2017-06-01 00:00:00,0.0,0.0,201706,2017,6,20174,4
86083,2018-02-15 00:00:00,0.0,0.0,201802,2018,2,20184,4
86477,2017-06-09 00:00:00,0.0,0.0,201706,2017,6,20175,5
86477,2017-08-08 00:00:00,53.0,0.0,201708,2017,8,20172,2
86513,2017-09-27 00:00:00,29.0,0.0,201709,2017,9,20173,3
86630,2018-02-19 00:00:00,0.0,0.0,201802,2018,2,20181,1
87002,2017-11-28 00:00:00,0.0,0.0,201711,2017,11,20172,2
87071,2018-02-26 00:00:00,0.0,0.0,201802,2018,2,20181,1
87073,2018-03-22 00:00:00,53.0,0.0,201803,2018,3,20184,4
88269,2017-12-14 00:00:00,0.0,0.0,201712,2017,12,20174,4
88782,2017-09-13 00:00:00,30.0,0.0,201709,2017,9,20173,3
88915,2018-02-15 00:00:00,0.0,0.0,201802,2018,2,20184,4
88933,2018-04-14 00:00:00,53.0,0.0,201804,2018,4,20186,6
88933,2018-02-10 00:00:00,0.0,0.0,201802,2018,2,20186,6
89535,2018-05-20 00:00:00,33.0,0.0,201805,2018,5,20180,0
89826,2017-08-15 00:00:00,53.0,0.0,201708,2017,8,20172,2
91384,2018-05-08 00:00:00,0.0,0.0,201805,2018,5,20182,2
98123,2018-05-17 00:00:00,30.0,0.0,201805,2018,5,20184,4
120117,2017-10-30 00:00:00,0.0,0.0,201710,2017,10,20171,1
120650,2018-08-02 00:00:00,0.0,0.0,201808,2018,8,20184,4
124126,2017-08-16 00:00:00,58.0,0.0,201708,2017,8,20173,3
124126,2017-10-03 00:00:00,0.0,0.0,201710,2017,10,20172,2
125666,2017-12-08 00:00:00,53.0,0.0,201712,2017,12,20175,5
150953,2018-06-14 00:00:00,0.0,0.0,201806,2018,6,20184,4
151050,2018-08-01 00:00:00,43.0,0.0,201808,2018,8,20183,3
151050,2018-04-02 00:00:00,53.0,0.0,201804,2018,4,20181,1
151269,2018-08-16 00:00:00,0.0,0.0,201808,2018,8,20184,4
151527,2017-06-24 00:00:00,53.0,0.0,201706,2017,6,20176,6
191896,2017-12-23 00:00:00,0.0,0.0,201712,2017,12,20176,6
192491,2018-04-09 00:00:00,0.0,0.0,201804,2018,4,20181,1
192784,2017-10-18 00:00:00,53.0,0.0,201710,2017,10,20173,3
192784,2017-11-20 00:00:00,0.0,0.0,201711,2017,11,20171,1
193580,2017-11-27 00:00:00,0.0,0.0,201711,2017,11,20171,1
193604,2017-08-08 00:00:00,53.0,0.0,201708,2017,8,20172,2
194105,2018-05-23 00:00:00,53.0,0.0,201805,2018,5,20183,3
194994,2018-02-20 00:00:00,30.0,0.0,201802,2018,2,20182,2
195416,2017-07-22 00:00:00,53.0,0.0,201707,2017,7,20176,6
195619,2017-06-16 00:00:00,28.0,0.0,201706,2017,6,20175,5
196140,2017-06-11 00:00:00,53.0,0.0,201706,2017,6,20170,0
197187,2018-03-27 00:00:00,30.0,0.0,201803,2018,3,20182,2
197363,2017-10-09 00:00:00,28.0,0.0,201710,2017,10,20171,1
197387,2017-07-21 00:00:00,27.0,0.0,201707,2017,7,20175,5
197546,2017-06-21 00:00:00,53.0,0.0,201706,2017,6,20173,3
197546,2017-09-28 00:00:00,53.0,0.0,201709,2017,9,20174,4
197546,2017-12-08 00:00:00,53.0,0.0,201712,2017,12,20175,5
197546,2018-01-04 00:00:00,53.0,0.0,201801,2018,1,20184,4
197866,2018-08-06 00:00:00,0.0,0.0,201808,2018,8,20181,1
198065,2018-02-15 00:00:00,0.0,0.0,201802,2018,2,20184,4
198323,2017-12-25 00:00:00,53.0,0.0,201712,2017,12,20171,1
198417,2018-03-26 00:00:00,53.0,0.0,201803,2018,3,20181,1
198526,2017-06-25 00:00:00,29.0,0.0,201706,2017,6,20170,0
198526,2017-10-29 00:00:00,28.0,0.0,201710,2017,10,20170,0
199728,2017-05-26 00:00:00,53.0,0.0,201705,2017,5,20175,5
199728,2018-01-09 00:00:00,27.0,0.0,201801,2018,1,20182,2
199921,2017-12-03 00:00:00,0.0,0.0,201712,2017,12,20170,0
226241,2017-05-12 00:00:00,0.0,0.0,201705,2017,5,20175,5
228162,2018-06-04 00:00:00,53.0,0.0,201806,2018,6,20181,1
230398,2018-01-08 00:00:00,0.0,0.0,201801,2018,1,20181,1
231677,2018-01-11 00:00:00,0.0,0.0,201801,2018,1,20184,4
247959,2018-08-21 00:00:00,0.0,0.0,201808,2018,8,20182,2
253359,2017-06-28 00:00:00,53.0,0.0,201706,2017,6,20173,3
253621,2018-02-09 00:00:00,0.0,0.0,201802,2018,2,20185,5
254505,2017-05-26 00:00:00,0.0,0.0,201705,2017,5,20175,5
254547,2018-01-30 00:00:00,30.0,0.0,201801,2018,1,20182,2
254757,2017-06-12 00:00:00,53.0,0.0,201706,2017,6,20171,1
254864,2017-09-10 00:00:00,0.0,0.0,201709,2017,9,20170,0
255088,2017-06-09 00:00:00,53.0,0.0,201706,2017,6,20175,5
255194,2018-01-19 00:00:00,0.0,0.0,201801,2018,1,20185,5
266916,2017-11-24 00:00:00,53.0,0.0,201711,2017,11,20175,5
267597,2017-05-23 00:00:00,53.0,0.0,201705,2017,5,20172,2
333628,2018-02-18 00:00:00,0.0,0.0,201802,2018,2,20180,0
333669,2017-06-25 00:00:00,0.0,0.0,201706,2017,6,20170,0
334231,2018-07-08 00:00:00,0.0,0.0,201807,2018,7,20180,0
336115,2018-01-26 00:00:00,0.0,0.0,201801,2018,1,20185,5
336336,2018-08-26 00:00:00,35.0,0.0,201808,2018,8,20180,0
359448,2018-06-27 00:00:00,0.0,0.0,201806,2018,6,20183,3
438341,2018-01-26 00:00:00,0.0,0.0,201801,2018,1,20185,5
440261,2018-04-27 00:00:00,0.0,0.0,201804,2018,4,20185,5
442478,2017-08-29 00:00:00,53.0,0.0,201708,2017,8,20172,2
443147,2018-02-16 00:00:00,0.0,0.0,201802,2018,2,20185,5
472036,2017-10-23 00:00:00,53.0,0.0,201710,2017,10,20171,1
475786,2018-05-22 00:00:00,29.0,0.0,201805,2018,5,20182,2
485169,2018-07-07 00:00:00,53.0,0.0,201807,2018,7,20186,6
485169,2018-01-15 00:00:00,0.0,0.0,201801,2018,1,20181,1
485169,2017-09-13 00:00:00,53.0,0.0,201709,2017,9,20173,3
