consumer_score,mean_total_cost_veh,mean_total_member_cost_veh,mean_tow_miles,aaa_mean_child,aaa_financial_service_0,plus_indicator_description_basic_membership,plus_indicator_description_plus_membership,plus_indicator_description_premier_membership,occupation_group_management,occupation_group_other,occupation_group_professional,occupation_group_retired,sc_vehicle_manufacturer_name_luxury_vehicle,sc_vehicle_manufacturer_name_middle_end_vehicle,tenure_between_21___40_years,tenure_under_20_years,no_members__5___member,no_members_4___member,gender_female,kcl_b_ind_mosaicsgrouping_golden_year,kcl_b_ind_mosaicsgrouping_singles_and_starters,education_high_school,aaa_travel,membership_id,yes_travel
0.0136986301369863,47.04483,132.370546,0.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17455,1.0
0.014925373134328358,47.571626,145.274146,0.0,4.0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,17507,0.21
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17510,0.2
0.015625,48.760816,175.441122,5.6666669999999995,3.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,17514,1.0
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,17545,0.3299999999999999
0.014925373134328358,47.571626,145.274146,2.166667,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17553,0.23
0.015625,44.792701,136.00893,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17555,0.1842857142857143
0.01488015784150378,49.620182,155.627818,0.0,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,17632,0.2
0.014925373134328358,47.571626,145.274146,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17642,0.4122222222222222
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,17672,0.31
0.014925373134328358,47.571626,145.274146,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17688,0.15
0.0136986301369863,47.04483,132.370546,0.0,2.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,17716,0.36
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17744,0.07
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17745,0.12
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17772,0.09
0.0136986301369863,47.04483,132.370546,7.65,1.75,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17786,0.3
0.01488015784150378,45.310681,156.358351,0.8375,3.0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,17793,0.18
0.01639344262295082,44.543938,150.919066,0.461538,4.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,17847,0.16
0.0136986301369863,47.04483,132.370546,1.5,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17853,0.27
0.014285714285714285,49.209019,135.775668,0.25,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17876,0.14
0.01488015784150378,0.007201000000000001,8.441607000000001,0.125,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,17888,0.248
0.02,47.963156,156.036397,0.833333,1.0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,17892,0.33
0.014084507042253521,46.32338,144.325817,2.0,2.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,17894,1.0
0.01639344262295082,44.543938,150.919066,6.75,1.8571,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,17923,0.27
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,2.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,17929,0.22
0.01639344262295082,44.543938,150.919066,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17935,0.24
0.01639344262295082,44.543938,150.919066,0.0,4.6667,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,17977,1.0
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,17984,0.43
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,18033,0.2075
0.0136986301369863,45.218975,125.689416,2.5875,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18036,0.34
0.014925373134328358,47.571626,145.274146,0.0,1.6667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18046,0.42
0.015625,44.792701,136.00893,4.363636,4.6,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,18049,1.0
0.015625,48.760816,175.441122,1.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18091,0.24
0.01488015784150378,49.840036,191.50224599999999,2.0,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,18112,1.0
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,18165,0.43
0.014084507042253521,46.32338,144.325817,9.877778,2.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,18178,1.0
0.014084507042253521,46.32338,144.325817,2.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,18187,0.16
0.01639344262295082,44.543938,150.919066,5.025,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18193,1.0
0.015384615384615385,47.108419,162.93004399999998,0.8,2.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,18232,1.0
0.02,47.963156,156.036397,0.0,6.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18237,0.245
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18279,0.2546666666666668
0.0136986301369863,47.04483,132.370546,1.0,1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,18308,0.13
0.014285714285714285,49.209019,135.775668,2.3727270000000003,1.2222,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18340,0.22
0.013157894736842105,44.882397999999995,143.574269,0.666667,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18379,0.4
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18385,0.19
0.01639344262295082,44.543938,150.919066,0.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18389,0.05
0.015384615384615385,47.108419,162.93004399999998,18.375,1.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,18409,0.26
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18435,0.258
0.015384615384615385,47.108419,162.93004399999998,0.4,2.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18498,0.27
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,18500,0.33
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,2.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,18539,0.3933333333333333
0.0136986301369863,47.04483,132.370546,0.4,3.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18563,0.15
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18572,0.19
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,18575,1.0
0.0136986301369863,47.04483,132.370546,0.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18583,0.53
0.015384615384615385,47.108419,162.93004399999998,0.333333,2.3333,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,18603,1.0
0.0136986301369863,47.04483,132.370546,0.666667,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18610,0.22
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,18652,0.4058333333333334
0.01488015784150378,49.620182,155.627818,0.527778,2.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,18657,0.17
0.015625,44.792701,136.00893,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18681,0.44
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18686,0.08
0.0136986301369863,45.218975,125.689416,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18742,0.15
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,18745,0.26
0.014285714285714285,49.209019,135.775668,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18749,0.18
0.015384615384615385,47.108419,162.93004399999998,0.5,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,18756,0.12
0.015384615384615385,47.108419,162.93004399999998,0.28571399999999997,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18786,0.27
0.014285714285714285,49.209019,135.775668,1.0,1.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18813,0.18
0.013157894736842105,47.327234999999995,147.456553,5.075,3.5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,18820,1.0
0.0136986301369863,45.218975,125.689416,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,18829,1.0
0.012987012987012988,52.913768000000005,127.172174,6.75,1.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18861,0.16
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,18864,0.04
0.015625,44.792701,136.00893,1.625,2.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,18886,0.38
0.014285714285714285,49.209019,135.775668,0.0,1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,18896,0.29
0.015384615384615385,47.108419,162.93004399999998,0.175,6.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18901,0.19
0.01639344262295082,44.543938,150.919066,1.714286,3.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18914,0.22
0.0136986301369863,47.04483,132.370546,0.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18917,0.11
0.0136986301369863,45.218975,125.689416,0.0,4.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18962,0.15
0.01639344262295082,44.543938,150.919066,2.333333,1.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,18987,0.29
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19014,0.12
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19020,1.0
0.015384615384615385,47.108419,162.93004399999998,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19057,0.21
0.014925373134328358,47.571626,145.274146,2.666667,2.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,19075,1.0
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19076,0.4066666666666668
0.013157894736842105,46.561231,152.51689199999998,0.0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19103,0.23
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,19133,1.0
0.015625,44.792701,136.00893,1.9833330000000002,1.6667,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,19136,0.36
0.015384615384615385,47.108419,162.93004399999998,0.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19164,0.35
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,19176,0.46799999999999997
0.014285714285714285,49.209019,135.775668,0.666667,2.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19231,0.24
0.015625,44.792701,136.00893,0.666667,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,19355,0.21
0.01488015784150378,0.007201000000000001,8.441607000000001,0.2,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,19374,0.21
0.014285714285714285,49.209019,135.775668,1.03125,3.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,19399,0.17
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,19408,0.09
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,19420,1.0
0.014925373134328358,47.571626,145.274146,1.75,1.625,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19461,0.21
0.017543859649122806,47.773128,187.928256,3.0,5.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19462,0.23
0.013157894736842105,46.561231,152.51689199999998,0.0,3.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19463,1.0
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,19465,0.168
0.014285714285714285,49.209019,135.775668,0.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,19466,1.0
0.014285714285714285,49.209019,135.775668,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19483,0.1842857142857143
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,19523,0.48384615384615387
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19536,0.3
0.015384615384615385,47.108419,162.93004399999998,1.2,1.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,19541,0.14
0.017543859649122806,47.773128,187.928256,4.6666669999999995,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19551,0.17
0.01488015784150378,49.840036,191.50224599999999,3.457143,2.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,19580,0.16
0.01639344262295082,44.543938,150.919066,1.12,2.3889,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19644,0.24
0.022727272727272728,47.987838,210.57945899999999,2.0,3.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,19664,0.16
0.0136986301369863,47.04483,132.370546,9.841175999999999,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19669,0.24
0.013157894736842105,44.882397999999995,143.574269,0.0,4.0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,19685,0.24
0.015384615384615385,47.108419,162.93004399999998,0.75,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,19735,1.0
0.013157894736842105,47.327234999999995,147.456553,1.888889,4.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,19767,0.42
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,19793,1.0
0.0136986301369863,45.218975,125.689416,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19797,0.052222222222222225
0.015384615384615385,47.108419,162.93004399999998,0.25,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19847,1.0
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19865,0.15
0.015384615384615385,47.108419,162.93004399999998,3.742857,2.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19881,0.15
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19886,0.2546666666666668
0.013157894736842105,47.327234999999995,147.456553,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19921,0.05444444444444445
0.02,47.963156,156.036397,3.8666669999999996,1.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,19940,1.0
0.0136986301369863,47.04483,132.370546,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20045,0.1842857142857143
0.0136986301369863,45.218975,125.689416,0.0,5.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,20085,0.12
0.015384615384615385,47.108419,162.93004399999998,1.05,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,20097,1.0
0.015625,48.760816,175.441122,0.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,20110,0.25
0.0136986301369863,47.04483,132.370546,0.0,2.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,20112,0.2
0.01488015784150378,0.007201000000000001,8.441607000000001,0.68,5.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,20129,0.31
0.0136986301369863,45.218975,125.689416,5.385714,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20162,0.25
0.015625,44.792701,136.00893,1.288889,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20183,0.24
0.0136986301369863,47.421625,146.975438,0.8888889999999999,1.0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,20195,0.19
0.0136986301369863,47.04483,132.370546,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20212,1.0
0.012345679012345678,46.948254,117.08376299999999,0.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,20253,0.18
0.014492753623188406,46.867,110.9335,4.25,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20279,0.29
0.014084507042253521,46.32338,144.325817,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20282,0.32
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20357,1.0
0.02,47.963156,156.036397,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,20446,1.0
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20529,0.16
0.013157894736842105,44.882397999999995,143.574269,0.272727,1.0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,20535,0.19
0.01488015784150378,45.310681,156.358351,0.0,3.0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,20560,1.0
0.014285714285714285,43.776883000000005,151.74655900000002,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20566,0.05444444444444445
0.0136986301369863,47.04483,132.370546,0.269231,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20575,1.0
0.014285714285714285,43.776883000000005,151.74655900000002,2.25,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20628,0.18
0.012345679012345678,46.948254,117.08376299999999,8.25,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,20778,1.0
0.02,47.963156,156.036397,5.495652,1.6875,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,20782,0.18
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20874,0.2546666666666668
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,20968,0.53
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21039,0.2546666666666668
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,1.75,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,21288,0.34666666666666673
0.0136986301369863,47.04483,132.370546,0.076923,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21324,0.51
0.01488015784150378,45.717802,181.860824,3.7692309999999996,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21329,0.24
0.015384615384615385,47.108419,162.93004399999998,3.5,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21393,0.24
0.015384615384615385,47.108419,162.93004399999998,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21422,0.32
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21436,0.12
0.01488015784150378,0.007201000000000001,8.441607000000001,1.5,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,21460,0.36
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21461,1.0
0.017241379310344827,45.666598,162.892046,1.666667,0.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,21482,0.08
0.01639344262295082,44.543938,150.919066,0.9,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,21560,0.198
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21563,0.24461538461538457
0.01639344262295082,44.543938,150.919066,0.0,1.25,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,21585,0.09
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,21592,0.08
0.01639344262295082,44.543938,150.919066,1.5,2.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,21614,0.42
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21734,1.0
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21820,0.17
0.017241379310344827,45.666598,162.892046,3.222222,3.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,21883,0.29
0.01488015784150378,0.007201000000000001,8.441607000000001,0.666667,2.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,21920,0.28
0.014285714285714285,49.209019,135.775668,0.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,21953,0.2
0.0136986301369863,47.04483,132.370546,2.5,2.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22003,0.32
0.0136986301369863,47.04483,132.370546,0.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22048,1.0
0.015625,48.760816,175.441122,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,22084,0.22
0.015873015873015872,47.238358000000005,161.44551299999998,6.923077,2.0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,22111,0.48
0.0136986301369863,47.04483,132.370546,15.15,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,22137,0.22
0.015384615384615385,47.108419,162.93004399999998,22.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,22193,0.12
0.014285714285714285,49.209019,135.775668,0.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22241,0.35
0.014285714285714285,49.209019,135.775668,1.4842110000000002,2.3333,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,22277,0.22
0.014285714285714285,49.209019,135.775668,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22321,0.05444444444444445
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,22340,1.0
0.014285714285714285,49.209019,135.775668,0.0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,22353,1.0
0.01639344262295082,44.543938,150.919066,0.714286,4.0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,22406,0.2
0.013157894736842105,44.882397999999995,143.574269,0.777778,2.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,22413,0.2
0.01488015784150378,0.007201000000000001,8.441607000000001,0.0,4.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,22414,0.08
0.013157894736842105,44.882397999999995,143.574269,1.5,3.0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,22427,1.0
0.015384615384615385,47.108419,162.93004399999998,2.464865,3.0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,22431,1.0
0.01488015784150378,49.840036,191.50224599999999,0.571429,1.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,22454,0.15
