mean_total_cost,length_of_residence,total_members_in_household,mean_total_calls_veh,mean_tow_miles,consumer_score,credit_ranges_800_,credit_ranges_below_700,education_high_school,education_some_college,generation_baby_boomers__1948___1968_,generation_generation_x__1969___1980_,generation_millenials__1981___1993_,income_under_39999,no_members_4___member,kcl_b_ind_mosaicsgrouping_middle_class_melting_pot,kcl_b_ind_mosaicsgrouping_power_elite,kcl_b_ind_mosaicsgrouping_singles_and_starters,aaa_auto_insurance_0,aaa_id_theft_0,aaa_travel_0,occupation_group_management,occupation_group_professional,occupation_group_retired,mosaic_global_household_bourgeois_prosperity,mosaic_global_household_career_and_family,mosaic_global_household_comfortable_retirement,mosaic_global_household_hard_working_blue_collar,mosaic_global_household_low_income_elders,mosaic_global_household_routine_service_workers,aaa_credit_card,membership_id,yes_credit_card
0.0,3.5,2,0.1645,0.0,0.01488015784150378,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,289640,0.32
7.3333330000000005,0.8333,6,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,290602,0.17
18.666667,0.0,2,2.3971,0.333333,0.012345679012345678,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,293496,0.11
0.0,0.5,4,0.1645,0.0,0.01488015784150378,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,295362,0.08
14.416667000000002,4.6667,2,2.8938,0.0,0.01639344262295082,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,295815,0.11
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,296063,0.07
0.0,15.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,297121,0.11
38.666667,15.0,2,2.5485,1.833333,0.0136986301369863,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,297954,0.18
0.0,6.6667,3,0.1645,0.0,0.01488015784150378,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,298274,0.19
0.0,10.0,3,0.1645,0.0,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,298288,0.05
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,298315,0.11
0.0,0.0,5,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,299037,0.07
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,299194,0.07
3.75,0.0,4,2.5107,0.0,0.014285714285714285,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,302538,0.21
28.3,0.0,3,2.9785,0.2,0.013157894736842105,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,307038,0.04
0.0,0.5,2,0.1645,0.0,0.01488015784150378,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,307925,0.05
15.5,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,308568,0.05
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,309381,0.11
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,311283,0.07
29.425,0.0,2,2.5107,0.0,0.014285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,311679,0.08
14.5,0.0,2,3.1964,8.65,0.015625,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,311766,0.2
0.0,7.0,1,0.1645,0.0,0.01488015784150378,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,312567,1.0
27.9625,11.25,3,2.3971,0.0,0.012345679012345678,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,313234,0.05
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,316082,0.07
21.2,9.0,4,2.5485,0.0,0.0136986301369863,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,317591,0.14
0.0,0.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,319193,0.07
23.6,12.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,320870,0.11
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,321010,0.07
76.95,13.0,2,2.3971,19.4,0.012345679012345678,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,322395,0.03
41.928571000000005,12.8571,5,2.8409,9.764286,0.013157894736842105,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,323385,0.17
29.0,14.0,1,2.5485,1.75,0.0136986301369863,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,324442,1.0
0.0,3.6667,3,0.1645,0.0,0.01488015784150378,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,325398,0.31
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,326038,0.14333333333333337
21.2,0.0,4,2.3971,0.0,0.012345679012345678,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,326055,0.4
37.283333,11.0,2,0.1645,0.0,0.01488015784150378,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,328867,0.18
0.0,15.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,329433,0.2383333333333333
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,329843,0.07
53.0,15.0,2,2.5485,0.0,0.0136986301369863,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,330112,0.11
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,331114,0.07
39.5,0.0,1,2.8848,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,331118,0.08
0.0,7.5,2,0.1645,0.0,0.01488015784150378,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,331531,0.25
42.214286,12.8571,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,331573,0.11
0.0,0.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,331905,0.07
41.2125,15.0,2,2.8409,0.0,0.013157894736842105,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,332018,0.15
29.425,5.0,3,3.0205,2.75,0.017241379310344827,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,332052,0.08
168.125,0.0,2,2.9578,22.825,0.015384615384615385,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,332089,0.12
53.0,13.0,1,2.5485,0.0,0.0136986301369863,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,332125,0.04
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,332139,0.07
44.333333,8.6667,3,2.9578,1.566667,0.015384615384615385,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,332325,0.18
36.692308000000004,0.0,1,2.9578,0.6153850000000001,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,332377,0.24
30.0,13.0,1,2.9578,0.0,0.015384615384615385,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,332443,1.0
0.0,7.5,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,332457,0.11
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,332520,0.07
32.777778000000005,0.0,4,3.5949,0.22222199999999998,0.017543859649122806,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,332602,0.2
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,332710,0.07
33.75,15.0,1,2.5107,0.0,0.014285714285714285,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,332714,0.2
0.0,4.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,332797,0.11
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,332828,0.06
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,332842,0.11
0.0,0.0,4,0.1645,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,332850,0.07
0.0,15.0,1,0.1645,0.0,0.01488015784150378,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,332858,1.0
16.25,15.0,2,2.5485,0.0,0.0136986301369863,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,332898,0.09
37.283333,6.6667,2,0.1645,0.666667,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,332916,0.13
23.0,2.4,2,2.8049,2.18,0.014925373134328358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,332932,0.21
48.714286,15.0,1,2.5485,2.785714,0.0136986301369863,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,332963,0.07
0.0,15.0,2,0.1645,0.0,0.01488015784150378,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,332964,0.15
53.0,7.0,1,2.9578,1.5,0.015384615384615385,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,332979,0.17
44.166667,8.3333,2,3.1964,0.277778,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,333167,1.0
23.125,14.0,3,0.1645,0.0,0.01488015784150378,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,333178,0.29
39.75,0.0,2,2.5107,1.75,0.014285714285714285,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,333218,0.08
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,333235,0.03
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,333273,0.03
35.333333,10.0,2,2.5485,0.0,0.0136986301369863,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,333286,0.08
35.333333,10.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,333315,0.09
0.0,10.0,1,0.1645,0.0,0.01488015784150378,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,333316,0.25
0.0,0.0,2,2.6025,0.0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,333319,0.09
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,333331,0.42
0.0,7.5,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,333337,0.04
17.666667,0.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,333442,0.09
39.75,0.5,3,2.6569,0.0,0.01488015784150378,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,333471,0.2
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,333558,1.0
30.222222,15.0,2,2.5107,0.0,0.014285714285714285,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,333628,0.38
29.75,15.0,2,3.1255,0.75,0.014285714285714285,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,333650,0.13
37.283333,10.0,2,2.9785,0.0,0.013157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,333667,0.36
41.222221999999995,13.3333,3,0.1645,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,333669,0.25
6.142857,0.4286,7,0.1645,0.528571,0.01488015784150378,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,333728,0.18
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,333747,0.12
48.0,0.0,1,3.4601,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,333750,0.08
0.0,15.0,2,0.1645,0.0,0.01488015784150378,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,333810,0.08
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,333863,0.04
28.8,2.8,2,3.4601,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,333884,0.29
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,333905,0.42
14.0,7.0,2,2.5485,0.0,0.0136986301369863,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,333916,0.12
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,333918,0.03
27.23125,9.375,7,0.1645,0.625,0.01488015784150378,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,333939,0.19
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,333947,0.03
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,333968,0.14333333333333337
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,334055,0.07
25.3125,0.0,2,2.8049,0.175,0.014925373134328358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,334109,0.27
66.97,5.6,3,2.8848,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,334191,0.3
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,334197,0.42
39.75,11.25,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,334208,0.46
42.032353,12.2353,3,2.6025,1.764706,0.015625,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,334231,0.14
15.0,8.5,3,2.5485,3.75,0.0136986301369863,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,334288,0.09
44.166667,0.0,1,3.522,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,334476,0.06
45.316666999999995,15.0,2,2.5485,0.0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,334500,0.14
0.0,1.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,334514,0.26
48.116667,0.0,2,3.1255,0.0,0.014285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,334525,0.33
51.185,15.0,1,2.8938,0.3,0.01639344262295082,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,334540,0.12
17.666667,12.5,5,0.1645,0.0,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,334543,0.13
62.0,15.0,1,2.8049,6.0,0.014925373134328358,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,334638,0.12
0.0,7.5,2,0.1645,0.0,0.01488015784150378,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,334659,0.07
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,334764,0.07
0.0,5.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,334781,0.04
9.586667,0.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,334793,0.28
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,334807,0.06
19.714285999999998,0.0,5,2.8938,0.0,0.01639344262295082,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,334862,0.08
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,334879,0.05
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,334891,0.09
31.75,14.0,1,2.5485,0.0,0.0136986301369863,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,335024,0.15
37.0,0.0,2,2.6025,0.0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,335035,0.28
47.8375,11.25,2,2.5107,0.0,0.014285714285714285,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,335037,0.13
47.086364,11.2727,3,2.8188,0.0,0.02,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,335065,0.05
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,335080,0.08
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,335088,0.11
53.0,6.0,1,2.5485,0.0,0.0136986301369863,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,335159,0.05
0.0,15.0,1,0.1645,0.0,0.01488015784150378,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,335181,0.03
52.666667000000004,0.0,1,3.1964,1.5,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,335236,0.11
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,335335,0.19
22.928570999999998,9.2857,3,2.5485,0.028571,0.0136986301369863,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,335368,1.0
0.0,13.0,1,0.1645,0.0,0.01488015784150378,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,335371,0.25
22.0,5.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,335376,0.11
53.0,6.5,2,3.4601,0.0,0.01488015784150378,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,335402,0.14
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,335433,0.07
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,335454,0.06
0.0,15.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,335472,1.0
37.25,0.0,2,3.1202,0.5,0.015873015873015872,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,335505,0.1
50.514286,6.4286,4,2.8049,3.428571,0.014925373134328358,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,335518,0.18
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,335674,0.07
0.0,4.5,2,2.5485,0.0,0.0136986301369863,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,335684,0.26
8.75,10.25,3,0.1645,1.25,0.01488015784150378,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,335739,1.0
50.407143,15.0,2,3.0205,0.0,0.017241379310344827,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,335742,0.05
47.783333,8.0,3,2.8049,4.5,0.014925373134328358,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,335792,0.14
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,335853,0.08
29.283333000000002,13.3333,2,3.1255,1.7,0.014285714285714285,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,335877,0.21
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,336090,0.07
27.666666999999997,10.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,336103,0.17
32.166667,0.0,3,2.4416,1.666667,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,336115,0.3
0.0,4.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,336200,0.1716666666666667
14.25,7.2,3,0.1645,0.0,0.01488015784150378,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,336228,0.21
29.425,0.0,1,2.8049,0.0,0.014925373134328358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,336234,0.22
37.25,7.5,3,2.5485,0.25,0.0136986301369863,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,336246,0.32
0.0,0.0,1,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,336303,0.07
0.0,1.6,5,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,336329,1.0
40.25,6.0,2,0.1645,5.5,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,336336,0.4
53.0,7.0,1,2.4795,1.0,0.013157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,336480,0.08
9.333333,5.0,3,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,336482,0.22
0.0,0.0,2,0.1645,0.0,0.01488015784150378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,336493,0.11
