total_calls,mean_basic_cost,generation_baby_boomers__1948___1968_,no_members_2___member,no_members_3___member,kcl_b_ind_mosaicsgrouping_boomers,kcl_b_ind_mosaicsgrouping_middle_class_melting_pot,aaa_auto_insurance_0,occupation_group_management,occupation_group_retired,mosaic_global_household_routine_service_workers,aaa_motorcycle_indicator_1_0,aaa_home_equity,membership_id,yes_home_equity
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,5613,0.0
4.0,45.141667,0,0,1,0,0,1,0,0,0,1,0,5616,0.0
0.0,20.5,0,0,1,0,0,1,0,0,0,0,0,5625,0.0
0.0,15.0,0,1,0,0,0,1,0,1,0,0,0,5639,0.0
0.0,13.5,0,1,0,0,0,1,0,0,0,0,0,5649,0.0
1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,5662,0.0
6.0,35.57,0,0,0,1,0,1,0,1,0,1,0,5665,0.0
0.0,0.0,1,0,1,1,0,1,1,0,1,0,0,5673,0.0
1.0,15.0,0,1,0,0,0,1,0,0,0,0,0,5677,0.0
1.0,0.0,0,0,0,0,0,1,0,1,0,0,0,5684,0.0
0.0,26.5,0,0,1,0,0,0,0,1,0,0,0,5711,0.0
2.0,0.0,1,0,0,0,0,1,0,1,0,0,0,5714,0.0
0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,5752,0.38
3.0,32.97,0,0,1,0,0,1,0,0,0,0,0,5804,0.0
0.0,53.0,0,0,0,0,0,1,0,0,0,0,0,5808,0.0
13.0,50.468571000000004,0,0,1,0,0,1,0,0,0,1,0,5815,0.0
0.0,0.0,0,0,1,0,1,1,0,0,0,0,0,5818,0.0
0.0,0.0,1,0,0,1,0,1,0,1,1,0,0,5831,0.0
1.0,15.666667000000002,0,0,1,0,0,1,0,0,0,0,0,5835,0.0
0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,5844,0.0
1.0,30.25,0,0,0,0,0,1,0,0,0,0,0,5849,0.0
37.0,54.671429,0,1,0,0,0,0,0,0,0,1,0,5869,0.0
27.0,25.692857,0,0,0,1,0,0,0,0,1,1,0,5871,0.0
18.0,39.75,0,0,0,0,0,0,0,0,0,1,0,5895,0.0
1.0,13.25,0,0,0,1,0,0,0,0,1,0,0,5897,0.0
6.0,53.0,0,0,0,0,0,1,0,1,0,1,0,5933,0.0
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,5982,0.0
1.0,27.264286,0,0,0,0,0,1,0,0,1,0,0,5991,0.0
0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,5998,0.0
37.0,26.205556,1,0,1,1,0,0,0,0,1,1,0,6000,0.0
28.0,47.8375,0,1,0,0,0,1,0,0,0,1,0,6002,0.0
2.0,0.0,0,0,1,1,0,1,0,0,0,0,0,6009,0.0
21.0,44.070833,1,0,1,0,0,0,0,0,0,1,0,6033,0.0
10.0,50.909091,0,0,0,0,0,0,0,0,0,1,0,6039,0.0
6.0,28.0,0,0,0,0,0,1,0,1,0,1,0,6040,0.0
0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,6052,0.0
1.0,26.5,0,1,0,0,0,0,0,1,0,0,0,6073,0.0
0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,6074,0.0
9.0,37.23125,0,0,0,0,0,1,1,0,0,1,0,6075,0.0
4.0,22.714285999999998,0,0,0,0,0,0,0,1,0,0,0,6088,0.0
32.0,43.909375,0,0,1,0,0,0,0,0,0,1,0,6094,0.0
0.0,14.0,1,1,0,0,0,1,0,0,0,0,0,6102,0.0
2.0,26.5,0,0,1,0,0,0,0,1,1,0,0,6189,0.01
28.0,21.611110999999998,0,0,1,0,0,0,0,0,0,0,0,6191,0.0
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,6249,0.0
1.0,0.0,0,1,0,0,0,1,0,1,0,0,0,6257,0.0
2.0,26.5,0,1,0,0,0,1,0,0,0,1,0,6276,0.0
3.0,17.571429000000002,0,0,0,0,0,0,0,0,0,1,0,6291,0.0
1.0,0.0,1,0,0,1,0,1,0,0,0,0,0,6312,0.0
1.0,53.0,0,0,0,0,0,1,0,0,0,0,0,6320,0.0
1.0,0.0,0,0,1,0,0,1,0,0,0,0,0,6367,0.01
9.0,23.444444,0,0,0,0,0,1,0,0,0,0,0,6384,0.0
0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,6398,0.0
0.0,0.0,0,1,0,1,0,1,1,0,0,0,0,6399,0.0
6.0,46.9625,0,0,0,1,0,1,0,0,0,1,0,6402,0.0
0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,6476,0.0
9.0,19.875,0,0,0,0,0,0,0,0,0,0,0,6479,0.0
6.0,41.2125,0,1,0,0,0,0,0,0,0,1,0,6495,0.0
4.0,23.0,1,1,0,0,1,1,1,0,1,0,0,6520,0.2
1.0,53.0,0,0,0,0,0,1,0,0,0,0,0,6533,0.0
5.0,38.485,0,0,0,0,0,1,0,0,0,1,0,6543,0.0
52.0,35.9875,0,1,0,0,0,1,0,1,0,1,0,6573,0.0
9.0,15.047778,0,0,0,0,0,1,0,0,0,0,0,6581,0.0
2.0,5.0,1,0,0,1,0,1,0,0,1,0,0,6583,0.0
0.0,53.0,0,0,0,0,0,1,1,0,0,0,0,6597,0.0
0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,6607,0.0
10.0,53.0,1,0,0,0,0,1,0,0,0,0,0,6608,0.0
15.0,40.2375,0,0,0,1,0,1,1,0,1,1,0,6635,0.0
0.0,26.181818,1,0,0,0,0,1,0,0,0,1,0,6640,0.0
9.0,36.5,0,1,0,1,0,1,0,0,0,1,0,6644,0.0
0.0,13.25,0,0,0,0,0,1,0,0,0,0,0,6654,0.0
0.0,12.0,0,0,0,0,0,1,0,0,0,1,0,6689,0.0
0.0,53.0,0,0,0,1,0,1,0,0,0,1,0,6713,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,6716,0.0
35.0,35.25,1,0,0,0,1,1,0,0,0,0,0,6734,0.0
0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,6745,0.0
0.0,53.0,0,0,0,1,0,1,1,0,0,0,0,6759,0.0
0.0,16.5,0,1,0,0,0,1,0,1,0,1,0,6764,0.0
6.0,13.35625,0,0,0,0,0,0,0,0,0,1,0,6806,0.0
72.0,38.255,1,1,0,1,0,0,0,0,1,1,0,6807,0.0
12.0,37.4,0,1,0,0,0,1,0,0,0,1,0,6822,0.0
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,6831,0.0
1.0,26.5,0,1,0,1,0,1,0,0,1,0,0,6838,0.0
7.0,0.0,1,0,0,1,0,1,0,0,0,0,0,6875,0.0
8.0,42.4,0,0,1,0,0,1,0,0,0,1,0,6883,0.0
0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,6897,0.0
6.0,36.4375,0,0,1,0,0,1,0,0,0,1,0,6906,0.0
4.0,26.5,1,1,0,1,0,1,0,1,0,1,0,6910,0.0
2.0,46.5875,0,0,1,1,0,1,0,1,1,1,0,6931,0.0
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,6939,0.0
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,6949,0.0
48.0,50.125,0,0,0,0,0,1,0,0,0,1,0,6952,0.0
23.0,36.633333,0,0,1,0,0,1,0,0,0,1,0,6970,0.0
5.0,5.0,0,0,0,0,0,1,0,0,0,0,0,6995,0.0
13.0,27.213635999999997,1,0,0,1,0,0,0,0,1,1,0,7009,0.0
30.0,29.440909,0,0,0,0,0,0,0,0,0,0,0,7046,0.0
2.0,27.0,0,0,0,1,0,0,0,0,1,0,0,7053,0.0
2.0,20.0,0,1,0,0,0,1,0,1,0,0,0,7069,0.0
33.0,49.632143,0,0,0,0,0,1,0,0,0,1,0,7079,0.0
20.0,55.34,0,0,0,0,0,0,0,0,0,1,0,7087,0.0
0.0,0.0,0,0,1,1,0,1,0,0,1,0,0,7108,0.0
1.0,35.333333,1,1,0,1,0,0,1,0,1,1,0,7114,0.03
3.0,30.666666999999997,1,0,0,0,1,0,1,0,1,0,0,7125,0.03
3.0,53.0,0,0,0,1,0,0,0,0,1,1,0,7136,0.0
6.0,29.283333000000002,0,1,0,1,0,1,0,1,0,1,0,7143,0.0
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,7191,0.0
30.0,36.692308000000004,0,0,0,0,0,1,1,0,1,1,0,7252,0.0
10.0,40.48125,0,0,0,1,0,1,0,0,0,1,0,7264,0.0
63.0,31.4,0,0,0,0,0,1,0,0,0,1,0,7273,0.0
24.0,54.95,1,0,0,0,0,0,0,0,1,1,0,7278,0.0
4.0,55.925,0,0,0,0,0,0,0,1,0,1,0,7281,0.0
1.0,0.0,1,0,1,1,0,1,0,1,1,0,0,7282,0.0
0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,7292,0.0
0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,7300,0.0
6.0,18.666667,0,1,0,1,0,1,1,0,1,0,0,7337,0.01
1.0,26.5,0,1,0,0,0,1,0,0,0,1,0,7339,0.0
7.0,11.77,0,0,0,0,0,1,0,0,1,1,0,7351,0.0
0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,7420,0.0
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,7433,0.0
0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,7455,0.0
24.0,48.066666999999995,0,0,0,0,0,1,0,1,0,1,0,7457,0.0
0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,7465,0.0
0.0,32.0,0,0,0,0,1,1,0,0,0,0,0,7482,0.0
4.0,39.233333,0,1,0,0,0,1,0,0,0,1,0,7505,0.0
2.0,0.0,1,1,0,0,0,1,0,0,0,0,0,7513,0.0
3.0,53.0,0,0,0,0,0,1,0,0,0,0,0,7515,0.0
0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,7520,0.0
2.0,35.333333,0,1,0,0,0,1,0,1,0,0,0,7524,0.0
30.0,31.24125,0,0,1,0,0,0,0,0,0,1,0,7563,0.0
1.0,16.75,0,1,0,0,0,1,0,0,0,0,0,7565,0.0
2.0,35.333333,0,0,1,0,0,1,0,0,0,1,0,7570,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,7587,0.0
3.0,0.0,0,1,0,1,0,0,0,0,0,0,0,7596,0.0
4.0,16.5,0,1,0,0,0,1,0,0,1,0,0,7630,0.0
0.0,20.0,0,1,0,0,0,1,0,0,0,0,0,7634,0.0
0.0,15.0,0,1,0,0,0,1,0,0,0,0,0,7742,0.0
24.0,43.385714,0,1,0,0,0,1,0,1,0,0,0,7743,0.0
7.0,34.571428999999995,0,0,0,0,0,1,0,0,0,1,0,7763,0.0
6.0,26.5,0,0,1,0,0,1,0,0,0,0,0,7780,0.0
22.0,55.19375,0,1,0,0,0,1,0,0,0,1,0,7788,0.0
0.0,0.0,1,0,0,0,1,1,0,0,1,0,0,7793,0.0
0.0,17.0,0,1,0,0,0,1,0,0,0,0,0,7796,0.0
3.0,15.0,0,0,0,0,0,0,0,0,0,0,0,7803,0.0
12.0,30.23125,1,0,0,1,0,1,1,0,0,1,0,7804,0.0
2.0,53.0,0,1,0,0,0,0,0,0,0,0,0,7832,0.0
0.0,10.0,0,1,0,0,0,1,1,0,0,0,0,7864,0.01
21.0,50.835714,0,0,0,0,0,1,0,0,0,1,0,7910,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,7918,0.0
0.0,14.0,1,1,0,0,0,1,0,0,0,0,0,7922,0.0
2.0,26.5,1,0,1,1,0,0,0,0,1,1,0,7927,0.0
2.0,13.25,0,0,0,0,0,0,1,0,0,1,0,7939,0.0
26.0,30.927778000000004,0,0,0,1,0,1,0,0,0,1,0,7963,0.0
3.0,45.333333,0,0,0,1,0,1,0,0,0,1,0,7972,0.0
2.0,0.0,0,1,0,0,0,1,0,0,0,0,0,7981,0.0
0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,8025,0.0
0.0,48.2,1,0,0,0,0,0,0,1,0,1,0,8050,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,8096,0.0
0.0,0.0,0,1,0,0,0,1,0,0,1,0,0,8110,0.0
2.0,10.6,0,0,0,0,0,1,0,0,1,0,0,8127,0.0
20.0,52.7125,0,0,0,0,0,1,0,0,0,1,0,8149,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,8154,0.0
3.0,26.5,0,1,0,0,0,1,0,0,0,0,0,8156,0.0
6.0,39.75,1,1,0,1,0,1,0,1,1,1,0,8163,0.0
1.0,53.0,0,0,0,1,0,1,0,0,0,0,0,8166,0.0
2.0,32.0,0,0,1,0,0,1,0,1,0,1,0,8171,0.0
4.0,20.0,0,1,0,1,0,1,1,0,1,0,0,8175,0.01
0.0,7.5,1,0,0,1,0,1,0,0,0,0,0,8188,0.0
3.0,13.25,0,0,0,0,0,0,0,0,0,1,0,8233,0.0
1.0,15.0,0,1,0,0,1,1,1,0,0,0,0,8240,0.02
0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,8252,0.0
3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8279,0.09
3.0,0.0,0,0,0,0,0,0,0,0,1,0,0,8325,0.04
1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,8361,0.02
5.0,32.0,0,0,1,1,0,1,0,0,0,0,0,8371,0.0
72.0,50.39,0,1,0,0,0,1,0,1,0,1,0,8373,0.0
3.0,0.0,1,0,0,0,0,1,0,0,0,0,0,8377,0.0
2.0,20.0,1,1,0,0,0,1,0,0,0,0,0,8383,0.0
0.0,9.0,1,0,1,1,0,1,1,0,1,0,0,8424,0.0
52.0,43.041667,0,0,1,0,0,1,0,0,0,0,0,8439,0.0
51.0,35.515384999999995,0,0,0,1,0,1,0,0,0,1,0,8479,0.0
0.0,53.0,0,0,0,0,0,0,0,1,0,0,0,8502,0.0
4.0,19.0,0,0,0,0,0,1,0,0,0,0,0,8519,0.0
2.0,0.0,1,0,0,0,0,1,0,0,1,0,0,8521,0.0
1.0,13.25,0,0,0,0,0,1,0,0,0,0,0,8531,0.0
0.0,26.5,1,0,0,1,0,1,0,0,0,0,0,8553,0.0
0.0,0.0,1,1,0,1,0,1,0,0,1,0,0,8583,0.0
1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,8589,0.0
0.0,26.5,0,1,0,0,0,0,0,0,0,1,0,8591,0.0
0.0,42.5,1,1,0,1,0,0,0,1,0,1,0,8595,0.0
1.0,33.5,0,0,0,0,0,1,0,0,0,1,0,8611,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,8626,0.0
60.0,31.6425,0,0,0,0,1,1,0,0,0,1,0,8631,0.0
0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,8649,0.0
0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,8666,0.0
1.0,0.0,0,1,0,0,0,1,0,1,0,0,0,8682,0.0
18.0,29.45,1,0,0,1,0,1,0,1,0,1,0,8697,0.0
63.0,27.333333000000003,0,0,0,1,0,1,1,0,1,1,0,8700,0.0
2.0,19.666667,0,0,1,1,0,0,0,0,0,0,0,8775,0.0
0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,8781,0.0
2.0,22.333333,0,0,0,0,1,0,0,0,0,1,0,8799,0.0
9.0,41.2125,1,1,0,0,1,1,0,0,1,1,0,8806,0.08
0.0,17.666667,0,0,1,0,0,1,0,0,0,0,0,8821,0.0
0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,8838,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,8841,0.0
0.0,9.666667,1,0,1,0,0,0,0,0,1,0,0,8842,0.0
0.0,28.0,0,0,0,0,0,1,0,0,0,0,0,8854,0.0
0.0,42.4,0,1,0,0,0,1,0,0,0,1,0,8876,0.0
9.0,24.583333,1,0,1,0,0,1,0,0,0,0,0,8921,0.0
0.0,17.666667,0,0,1,0,0,1,0,0,0,0,0,8922,0.0
7.0,12.7,1,0,0,0,1,1,0,0,1,1,0,8925,0.01
72.0,45.428571000000005,1,1,0,0,0,1,0,0,1,0,0,8934,0.0
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8948,0.0
8.0,53.0,0,1,0,0,0,1,0,0,0,0,0,8979,0.0
33.0,33.058333000000005,0,0,0,0,0,1,0,0,0,1,0,8983,0.0
28.0,26.071429000000002,0,0,1,0,0,0,0,0,0,0,0,8993,0.0
25.0,23.25,0,0,0,0,0,1,0,0,0,1,0,9028,0.0
0.0,42.4,0,1,0,1,0,1,0,0,1,0,0,9037,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,9042,0.0
0.0,26.5,1,1,0,0,0,1,0,0,0,0,0,9083,0.0
2.0,55.925,1,0,0,0,0,1,0,0,0,1,0,9093,0.0
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,9096,0.0
12.0,27.5,0,0,1,0,0,1,0,0,0,1,0,9130,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,9153,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,9157,0.0
3.0,39.75,1,1,0,1,0,1,0,1,0,0,0,9161,0.0
0.0,0.0,1,0,1,0,0,1,0,1,0,0,0,9175,0.0
0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,9209,0.0
8.0,40.4,0,0,1,0,0,0,0,0,0,1,0,9225,0.0
1.0,15.25,0,1,0,0,0,1,0,0,0,1,0,9229,0.0
1.0,0.0,0,1,0,0,0,1,0,0,1,0,0,9233,0.0
6.0,28.5,0,1,0,0,0,1,0,0,0,0,0,9247,0.0
2.0,0.0,0,0,1,0,0,1,0,0,0,0,0,9278,0.01
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9283,0.0
0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,9299,0.0
4.0,23.8375,1,0,1,1,0,0,1,0,0,0,0,9305,0.0
4.0,33.75,0,0,1,0,0,1,0,1,0,1,0,9346,0.0
10.0,27.55,1,0,0,0,0,1,0,0,0,0,0,9355,0.0
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,9356,0.0
13.0,48.54375,0,0,1,0,0,1,0,0,0,1,0,9360,0.0
16.0,42.4,0,1,0,0,0,1,0,0,0,0,0,9376,0.0
3.0,18.857143,1,0,0,1,0,0,0,0,1,1,0,9382,0.0
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,9396,0.0
0.0,26.5,0,1,0,0,0,1,0,1,0,0,0,9401,0.0
4.0,29.425,1,0,0,0,0,0,0,1,0,1,0,9412,0.0
25.0,46.714286,1,1,0,0,0,1,0,0,0,1,0,9414,0.0
1.0,37.4,0,0,1,1,0,1,0,0,0,1,0,9427,0.0
4.0,0.0,0,0,0,0,1,1,0,0,0,0,0,9439,0.01
9.0,37.283333,0,0,0,0,0,0,0,1,1,1,0,9453,0.0
8.0,21.208333,1,0,1,0,0,0,0,0,0,0,0,9539,0.0
1.0,32.5,0,0,0,0,0,1,0,1,0,0,0,9572,0.0
25.0,28.583333000000003,0,1,0,0,0,0,0,1,0,0,0,9605,0.0
0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,9612,0.0
1.0,10.0,1,0,1,0,1,1,1,0,1,0,0,9615,0.02
0.0,13.3125,0,0,1,0,1,1,0,1,1,0,0,9634,0.0
0.0,35.333333,0,0,1,0,0,1,0,0,0,0,0,9644,0.0
0.0,0.0,0,1,0,0,0,1,0,0,1,0,0,9648,0.0
1.0,17.666667,0,0,1,0,0,0,1,0,0,0,0,9649,0.0
1.0,0.0,1,0,0,0,1,1,0,0,1,0,0,9676,0.0
1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,9693,0.0
0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,9722,0.0
7.0,37.685,0,0,0,0,0,0,0,1,0,1,0,9749,0.0
3.0,23.5,0,1,0,0,0,0,0,1,0,0,0,9763,0.0
3.0,53.0,0,0,0,0,0,1,0,0,0,1,0,9769,0.0
2.0,13.5,0,0,1,1,0,1,1,0,0,0,0,9773,0.0
0.0,53.0,0,1,0,0,0,1,0,0,0,1,0,9775,0.0
0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,9789,0.0
0.0,0.0,0,1,0,1,0,1,0,1,0,0,0,9795,0.0
2.0,29.425,1,1,0,0,0,1,1,0,1,1,0,9801,0.16
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,9804,0.0
33.0,46.619167,1,1,0,1,0,1,0,0,1,1,0,9815,0.0
2.0,33.5,0,0,0,1,0,1,0,0,1,1,0,9835,0.0
2.0,58.85,0,0,0,1,0,1,0,1,1,1,0,9836,0.0
1.0,9.81,0,0,1,0,0,1,0,0,0,1,0,9842,0.0
0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,9848,0.0
0.0,35.333333,0,1,0,0,0,1,0,0,0,0,0,9854,0.0
2.0,0.0,0,0,0,0,0,1,0,1,0,0,0,9857,0.0
1.0,9.0,1,0,1,0,0,1,0,1,0,0,0,9897,0.0
10.0,39.833333,0,0,0,0,0,1,0,1,0,0,0,9901,0.0
0.0,26.5,0,1,0,0,0,1,1,0,0,0,0,9904,0.01
8.0,33.225,0,0,1,0,0,0,0,0,0,1,0,9931,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,9953,0.0
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,9954,0.0
0.0,17.666667,0,0,1,0,0,1,0,0,0,0,0,9988,0.0
4.0,19.714285999999998,0,0,0,0,0,1,0,0,0,1,0,9991,0.0
1.0,32.5,0,0,0,0,0,0,0,0,0,0,0,10013,0.0
9.0,41.3375,1,0,0,1,0,0,0,0,0,1,0,10036,0.0
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,10048,0.0
11.0,42.583333,0,1,0,0,1,1,0,0,1,0,0,10064,0.03
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,10072,0.0
0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,10073,0.0
12.0,23.7,1,1,0,0,0,0,0,0,0,0,0,10150,0.0
9.0,44.57,0,0,0,0,0,1,0,0,0,1,0,10151,0.0
1.0,15.0,0,1,0,1,0,1,0,0,1,0,0,10164,0.0
10.0,19.9375,1,0,1,1,0,1,0,0,0,1,0,10167,0.0
136.0,44.134118,1,0,0,1,0,1,0,0,1,1,0,10178,0.0
1.0,44.0,0,1,0,0,0,0,0,0,0,1,0,10216,0.0
100.0,24.658333,0,0,0,0,0,0,0,0,0,1,0,10227,0.0
1.0,26.5,1,0,0,0,0,1,0,1,0,0,0,10232,0.0
6.0,33.5,0,1,0,0,0,1,1,0,1,1,0,10240,0.06
0.0,13.25,0,0,0,0,0,1,0,0,0,1,0,10248,0.0
0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,10278,0.0
4.0,28.975,1,0,0,0,0,1,0,0,0,1,0,10279,0.0
4.0,13.25,0,0,0,0,0,0,0,0,0,1,0,10333,0.0
0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,10335,0.0
0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,10336,0.0
0.0,14.5,0,1,0,0,0,1,0,1,0,0,0,10379,0.0
7.0,23.641667,0,0,1,0,0,1,0,0,0,1,0,10383,0.0
2.0,14.7125,0,0,0,0,0,1,1,0,0,0,0,10392,0.0
0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,10439,0.0
4.0,31.0875,0,0,1,1,0,0,0,0,0,1,0,10488,0.0
32.0,26.227272999999997,1,0,0,0,0,1,1,0,0,0,0,10503,0.0
10.0,49.456,1,0,0,0,0,1,1,0,0,1,0,10516,0.0
11.0,37.283333,0,0,0,0,1,0,0,0,0,1,0,10614,0.0
0.0,53.0,0,0,0,0,0,0,0,0,0,0,0,10619,0.0
0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,10631,0.0
2.0,27.9625,0,0,0,1,0,0,0,0,1,0,0,10637,0.0
11.0,38.928571000000005,1,0,0,0,0,0,0,0,0,1,0,10664,0.0
4.0,21.166667,0,1,0,1,0,1,0,0,1,1,0,10671,0.0
0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,10706,0.0
2.0,27.071429,1,0,0,0,0,1,0,0,0,1,0,10719,0.0
1.0,45.333333,1,1,0,0,0,1,0,0,1,1,0,10726,0.01
6.0,35.308333000000005,1,1,0,0,0,1,0,1,0,1,0,10759,0.0
1.0,0.0,0,0,0,1,0,1,0,1,0,0,0,10760,0.0
6.0,46.29375,1,1,0,0,1,1,1,0,0,1,0,10777,0.15
7.0,39.528571,0,0,0,0,1,1,0,0,0,1,0,10781,0.0
8.0,21.4,0,1,0,0,0,1,0,0,0,1,0,10792,0.0
2.0,18.25,0,1,0,1,0,0,1,0,1,0,0,10807,0.01
4.0,36.125,0,0,1,0,1,1,0,0,1,0,0,10813,0.0
2.0,31.8,0,0,0,0,0,1,0,0,0,0,0,10819,0.0
16.0,30.25,0,0,1,1,0,1,0,0,0,1,0,10832,0.0
0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,10834,0.0
2.0,22.3375,1,0,1,0,0,1,0,0,0,1,0,10867,0.0
23.0,36.405,1,0,1,1,0,1,0,0,0,1,0,10876,0.0
0.0,24.0,0,1,0,0,0,1,0,0,0,0,0,10882,0.0
0.0,0.0,1,0,0,0,0,1,0,0,1,0,0,10922,0.0
4.0,26.5,0,0,1,0,0,0,0,0,1,1,0,10925,0.0
0.0,13.25,1,0,0,0,0,0,0,1,0,1,0,10943,0.0
0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,10946,0.0
0.0,10.6,0,0,0,0,0,1,0,0,0,0,0,10959,0.0
1.0,17.666667,0,0,1,0,0,1,0,0,0,0,0,10964,0.0
0.0,39.407143,1,0,0,0,0,1,0,0,0,1,0,10972,0.0
4.0,20.0,0,1,0,0,0,1,0,0,0,0,0,10985,0.0
2.0,37.308333000000005,0,0,1,1,0,0,0,0,0,1,0,10989,0.0
0.0,32.4,0,1,0,1,0,1,0,0,1,0,0,10996,0.0
2.0,22.875,0,0,1,1,0,1,0,0,0,1,0,10999,0.0
6.0,39.75,1,1,0,0,0,1,0,0,0,0,0,11013,0.0
0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,11025,0.0
16.0,49.675,0,0,0,0,0,1,0,0,0,1,0,11054,0.0
14.0,53.835714,0,0,0,0,0,1,1,0,0,1,0,11062,0.0
0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,11085,0.0
5.0,17.204286,0,0,0,0,0,0,0,0,0,1,0,11168,0.0
0.0,0.0,0,0,0,1,0,1,0,1,0,0,0,11169,0.0
0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,11209,0.07
0.0,47.8,1,0,0,1,0,1,0,1,0,1,0,11210,0.0
3.0,43.425,0,1,0,1,0,1,0,0,0,1,0,11221,0.0
0.0,0.0,0,0,1,1,0,1,0,0,1,0,0,11244,0.0
0.0,54.95,0,0,0,1,0,1,0,1,0,1,0,11268,0.0
0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,11278,0.0
0.0,10.333333,0,0,0,0,0,1,0,0,0,0,0,11306,0.0
2.0,53.0,0,0,0,0,0,0,0,0,0,0,0,11347,0.0
4.0,35.333333,0,1,0,0,0,1,0,0,0,1,0,11352,0.0
18.0,37.832857000000004,0,1,0,0,0,1,0,0,0,1,0,11366,0.0
0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,11368,0.0
4.0,35.333333,0,0,1,0,0,1,1,0,0,1,0,11369,0.0
2.0,40.0,1,0,0,1,0,0,0,0,0,1,0,11390,0.0
2.0,0.0,0,0,0,0,0,1,0,0,0,0,0,11422,0.02
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,11424,0.0
0.0,16.5,0,0,1,0,0,1,1,0,0,0,0,11434,0.0
