total_calls,aaa_mean_child,mean_basic_cost,length_of_residence,total_members_in_household,mean_tow_miles,mean_total_member_cost_veh,consumer_score,total_cost,credit_ranges_below_700,education_completed_college,education_high_school,education_some_college,generation_baby_boomers__1948___1968_,generation_generation_x__1969___1980_,generation_millenials__1981___1993_,generation_post_war____1948_,income_100k_,income_under_39999,aaa_id_theft_0,kcl_b_ind_mosaicsgrouping_golden_year,kcl_b_ind_mosaicsgrouping_middle_class_melting_pot,kcl_b_ind_mosaicsgrouping_power_elite,kcl_b_ind_mosaicsgrouping_singles_and_starters,aaa_auto_insurance_0,aaa_travel_0,occupation_group_management,occupation_group_other,occupation_group_professional,occupation_group_retired,mosaic_global_household_bourgeois_prosperity,mosaic_global_household_career_and_family,mosaic_global_household_comfortable_retirement,mosaic_global_household_low_income_elders,mosaic_global_household_routine_service_workers,aaa_credit_card_0,aaa_mortgage,membership_id,yes_mortgage
36.0,1.0,30.205556,15.0,2,2.7111110000000003,162.93004399999998,0.015384615384615385,301.85,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,88782,0.32
1.0,1.0,0.0,5.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,88783,0.18
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,88812,0.17
3.0,1.0,54.95,15.0,1,0.0,135.775668,0.014285714285714285,164.85,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,88815,0.39
0.0,4.0,35.333333,3.6667,3,0.0,8.441607000000001,0.01488015784150378,106.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,88839,0.17
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,88854,0.21
1.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,88864,0.19
2.0,2.0,25.75,9.75,3,3.5,164.69268200000002,0.017857142857142856,103.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,88897,0.28
0.0,2.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,88909,0.09
0.0,1.0,35.333333,7.3333,2,0.0,156.036397,0.02,106.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,88915,0.2
154.0,2.0,39.779167,1.875,3,1.291667,187.928256,0.017543859649122806,987.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,88933,0.23
4.0,1.3333,17.666667,6.6667,6,0.0,8.441607000000001,0.01488015784150378,106.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,88982,0.28
2.0,0.0,15.0,0.0,2,1.5,150.919066,0.01639344262295082,30.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,88986,0.44
1.0,1.0,0.0,5.3333,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,88991,0.28
1.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,89048,0.24
0.0,1.0,13.5,7.5,2,6.5,155.627818,0.01488015784150378,27.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,89049,0.23
0.0,1.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,89066,0.19
0.0,1.0,0.0,10.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,89080,0.15
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,89084,0.19
10.0,1.0,42.758333,3.3333,2,0.0,135.775668,0.014285714285714285,256.55,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,89104,0.32
1.0,1.0,0.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,89115,0.27
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,89116,0.18
2.0,1.0,35.333333,3.3333,2,3.0,144.325817,0.014084507042253521,106.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,89118,0.28
3.0,0.0,29.425,0.0,2,0.0,125.689416,0.0136986301369863,58.85,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,89143,0.4
0.0,1.0,0.0,6.0,5,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,89153,0.37
16.0,0.0,35.37,0.0,2,0.0,150.919066,0.01639344262295082,176.85,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,89170,0.41
2.0,2.0,37.857143,15.0,3,0.0,132.370546,0.0136986301369863,265.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,89175,0.35
1.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,89185,0.17
0.0,2.0,53.0,15.0,1,0.0,132.370546,0.0136986301369863,106.0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,89186,0.13
4.0,1.0,34.9625,1.0,2,0.5,132.370546,0.0136986301369863,139.85,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,89202,0.28
0.0,1.0,13.0,5.0,2,0.0,8.441607000000001,0.01488015784150378,26.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,89236,0.28
24.0,2.0,42.0,12.125,3,1.75,135.775668,0.014285714285714285,345.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,89247,1.0
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,89250,0.22
7.0,2.0,43.0,13.125,2,0.875,162.93004399999998,0.015384615384615385,347.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,89284,0.43
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,89287,0.13
0.0,0.0,29.0,0.0,1,0.0,132.370546,0.0136986301369863,29.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,89293,0.34
43.0,2.2222,38.070833,11.25,7,2.083333,156.358351,0.01488015784150378,456.85,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,89309,0.36
2.0,2.0,58.85,15.0,1,0.0,132.370546,0.0136986301369863,58.85,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,89325,0.47
0.0,1.0,21.5,2.0,2,0.5,8.441607000000001,0.01488015784150378,43.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,89327,0.32
10.0,0.0,36.428571000000005,0.0,3,4.571429,152.51689199999998,0.013157894736842105,255.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,89354,0.44
0.0,2.0,0.0,4.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,89382,0.17
1.0,1.0,29.25,12.0,2,1.25,132.370546,0.0136986301369863,117.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,89387,0.33
9.0,1.0,20.928570999999998,10.7143,4,0.0,8.441607000000001,0.01488015784150378,146.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,89431,0.28
1.0,2.0,29.425,7.5,2,0.0,8.441607000000001,0.01488015784150378,58.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,89478,0.35
43.0,1.0,42.855333,0.3333,4,2.8466669999999996,143.574269,0.013157894736842105,642.83,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,89519,0.25
0.0,3.0,18.6,2.0,3,1.4,132.370546,0.0136986301369863,108.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,89535,0.23
2.0,1.0,14.7125,6.5,4,0.0,8.441607000000001,0.01488015784150378,58.85,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,89547,0.2
3.0,1.0,23.5,13.0,2,0.475,132.370546,0.0136986301369863,94.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,89563,0.23
1.0,2.0,17.666667,15.0,3,0.0,153.336506,0.01488015784150378,53.0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,89590,0.26
1.0,3.0,9.333333,2.6667,3,0.0,8.441607000000001,0.01488015784150378,28.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,89618,1.0
1.0,1.0,32.5,15.0,1,0.0,135.775668,0.014285714285714285,32.5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89620,0.31
34.0,1.0,33.125,0.75,3,0.375,156.036397,0.02,265.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,89635,0.26
5.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,89648,0.19
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,89650,0.14
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,89668,0.21
8.0,1.0,29.25,0.0,3,1.333333,162.93004399999998,0.015384615384615385,175.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89677,0.33
9.0,4.0,40.975,4.6667,4,2.5,162.93004399999998,0.015384615384615385,257.85,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,89691,1.0
32.0,1.0,45.5,2.5,2,0.0375,147.456553,0.013157894736842105,364.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,89699,0.42
1.0,2.0,18.25,7.5,2,0.0,8.441607000000001,0.01488015784150378,36.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,89708,0.34
2.0,3.0,37.283333,2.0,3,0.0,135.775668,0.014285714285714285,111.85,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,89710,1.0
5.0,3.0,22.714285999999998,6.4286,6,0.14285699999999998,8.441607000000001,0.01488015784150378,159.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,89720,0.48
6.0,0.0,42.5,0.0,1,0.0,156.358351,0.01488015784150378,85.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,89738,0.39
1.0,1.0,32.5,15.0,1,0.0,162.93004399999998,0.015384615384615385,32.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,89753,1.0
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,89761,0.25
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,89771,0.16
0.0,1.0,26.5,7.5,2,0.0,132.370546,0.0136986301369863,53.0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,89774,0.24
1.0,1.0,26.5,7.5,2,0.0,145.274146,0.014925373134328358,53.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,89797,0.33
4.0,1.0,53.0,15.0,1,0.0,145.274146,0.014925373134328358,106.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,89800,0.33
8.0,1.0,52.7125,15.0,1,4.375,146.975438,0.0136986301369863,210.85,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,89826,0.39
0.0,3.0,20.666667,5.0,2,0.0,132.370546,0.0136986301369863,62.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,89837,0.19
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,89842,0.22
0.0,1.0,0.0,8.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,89856,0.19
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,89858,0.14
51.0,3.5,40.992308,1.7692,5,1.461538,125.689416,0.0136986301369863,532.9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89881,0.43
0.0,1.0,0.0,2.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,89912,0.24
1.0,1.0,26.5,15.0,2,0.0,132.370546,0.0136986301369863,53.0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,89940,0.29
41.0,1.0,53.975,4.3333,3,0.833333,62.242856999999994,0.01488015784150378,647.7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,89945,0.36
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,89955,0.22
0.0,1.0,53.0,9.0,1,0.0,254.136538,0.01488015784150378,53.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,89957,0.25
5.0,1.0,55.34,15.0,2,0.0,135.775668,0.014285714285714285,276.7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,90005,0.25
0.0,1.0,0.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,90039,0.35
67.0,1.0,44.253571,9.9286,3,10.578571,135.775668,0.014285714285714285,811.55,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,90044,1.0
2.0,1.0,30.116667,10.0,3,4.0,8.441607000000001,0.01488015784150378,90.35,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,90117,0.28
25.0,2.0,38.230769,1.0,5,6.153846,162.93004399999998,0.015384615384615385,497.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90122,1.0
4.0,0.0,35.333333,0.0,2,9.666667,146.975438,0.0136986301369863,136.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,90143,0.35
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,90151,0.21
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,90157,0.12
8.0,2.0,53.0,16.9091,2,0.0,161.44551299999998,0.015873015873015872,583.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,90160,0.34
9.0,0.0,33.125,0.0,2,0.0,143.574269,0.013157894736842105,132.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,90175,0.33
0.0,2.0,32.0,15.0,1,4.4,136.00893,0.015625,32.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,90226,0.23
1.0,1.0,58.85,15.0,1,0.0,136.00893,0.015625,58.85,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,90239,0.2
4.0,0.0,26.5,0.0,2,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,90249,0.37
2.0,1.0,53.0,8.0,1,0.0,145.274146,0.014925373134328358,53.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,90255,0.28
0.0,1.0,0.0,15.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,90260,0.23
15.0,1.0,39.166667,14.0,2,0.0,175.441122,0.015625,235.0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,90283,0.39
0.0,2.0,0.0,3.75,4,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,90291,0.22
1.0,1.0,19.616667,10.0,3,0.0,8.441607000000001,0.01488015784150378,58.85,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,90302,0.29
0.0,1.0,9.333333,10.0,3,2.0,132.370546,0.0136986301369863,28.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,90308,0.31
0.0,2.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90344,0.19
2.0,1.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,90356,0.27
3.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,90403,0.16
6.0,3.0,24.428570999999998,10.7143,5,0.0,8.441607000000001,0.01488015784150378,171.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,90416,1.0
0.0,2.0,0.0,1.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,90420,0.27
0.0,1.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,90421,0.19
1.0,1.0,0.0,7.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,90437,0.21
1.0,1.0,14.0,1.0,2,0.0,132.370546,0.0136986301369863,28.0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,90468,0.36
1.0,1.0,26.5,6.5,2,0.0,132.370546,0.0136986301369863,53.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,90514,0.24
2.0,1.0,53.0,15.0,1,0.0,147.456553,0.013157894736842105,53.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,90525,0.36
6.0,1.0,37.283333,9.3333,2,0.0,132.370546,0.0136986301369863,111.85,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,90530,1.0
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,90537,0.13
0.0,1.0,26.5,6.5,3,0.0,8.441607000000001,0.01488015784150378,106.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,90539,0.44
0.0,0.0,0.0,0.0,4,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,90595,0.13
8.0,2.0,55.925,8.0,1,0.0,145.274146,0.014925373134328358,223.7,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,90608,0.23
0.0,1.0,0.0,6.5,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,90613,0.33
0.0,2.0,0.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,90637,0.24
2.0,3.0,17.666667,14.0,3,0.0,132.370546,0.0136986301369863,53.0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,90643,0.28
20.0,1.0,44.166667,15.0,2,0.0,208.38222199999998,0.014285714285714285,265.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,90663,0.35
1.0,1.0,0.0,15.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,90667,0.4
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,90674,0.22
18.0,1.75,20.166667,0.8333,4,0.966667,132.370546,0.0136986301369863,121.0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,90686,0.45
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,90698,0.15
1.0,1.0,13.5,11.0,2,0.0,8.441607000000001,0.01488015784150378,27.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,90750,0.14
0.0,2.0,0.0,5.0,3,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,90780,0.31
4.0,2.0,21.333333,13.6667,2,0.0,8.441607000000001,0.01488015784150378,64.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,90797,0.35
0.0,0.0,0.0,0.0,2,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,90832,0.21
0.0,0.0,0.0,0.0,1,0.0,8.441607000000001,0.01488015784150378,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,90866,0.21
4.0,1.0,21.833333,10.0,2,0.0,135.775668,0.014285714285714285,65.5,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,90897,0.31
3.0,1.0,10.6,2.6,5,0.0,8.441607000000001,0.01488015784150378,53.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,90932,1.0
