FCST Error Test,FCST Error Train,FCST Total Cost Test,FCST Total Cost Train,total_cost,estimated_cost,membership_id
0.0,0.0,0.0,83.94775,106.0,83.94775,199213
0.0,0.0,0.0,80.13211,53.00000000000003,80.13211,4797
0.0,0.0,0.0,98.96968,106.0,98.96968,199151
0.0,0.0,0.0,119.490974,53.00000000000003,119.490974,54093
0.0,0.0,0.0,453.78342,597.0000000000003,453.78342,12066
0.0,0.0,0.0,326.79745,587.0000000000001,326.79745,25000
0.0,0.0,0.0,0.08459067,0.0,0.08459067,232000
0.0,0.0,0.0,360.1918,419.35,360.1918,7009
0.0,0.0,0.0,0.013377428,0.0,0.013377428,28235
0.0,0.0,0.0,95.393394,106.0,95.393394,86031
0.0,0.0,0.0,128.80571,87.49999999999999,128.80571,197597
0.0,0.0,0.0,481.3422,378.25000000000006,481.3422,413264
0.0,0.0,0.0,-0.00388968,0.0,-0.00388968,14987
0.0,0.0,0.0,90.087425,66.49999999999999,90.087425,28332
0.0,0.0,0.0,0.013377428,0.0,0.013377428,81703
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,56005
0.0,0.0,0.0,586.4458,485.85,586.4458,15180
0.0,0.0,0.0,0.013377428,0.0,0.013377428,81406
0.0,0.0,0.0,0.013377428,0.0,0.013377428,533524
0.0,0.0,0.0,296.68338,306.0000000000001,296.68338,161316
0.0,0.0,0.0,170.11113,170.70000000000002,170.11113,17876
0.0,0.0,0.0,676.2367,609.8499999999999,676.2367,198707
0.0,0.0,0.0,337.03796,256.20000000000005,337.03796,23001
0.0,0.0,0.0,185.03343,217.84999999999994,185.03343,11268
0.0,0.0,0.0,104.388,32.00000000000001,104.388,90226
0.0,0.0,0.0,-0.00388968,0.0,-0.00388968,81658
0.0,0.0,0.0,34.29112,32.49999999999999,34.29112,78226
0.0,0.0,0.0,0.013377428,0.0,0.013377428,193119
0.0,0.0,0.0,282.27713,249.84999999999994,282.27713,254756
0.0,0.0,0.0,230.29225,280.8500000000001,230.29225,252763
0.0,0.0,0.0,163.83711,140.00000000000003,163.83711,123281
0.0,0.0,0.0,238.35783,176.55000000000007,238.35783,254615
0.0,0.0,0.0,187.90334,164.85,187.90334,53661
0.0,0.0,0.0,0.013377428,0.0,0.013377428,7420
0.0,0.0,0.0,63.671463,53.00000000000003,63.671463,15309
0.0,0.0,0.0,225.54163,250.35000000000002,225.54163,54450
0.0,0.0,0.0,0.013377428,0.0,0.013377428,60106
0.0,0.0,0.0,401.16205,486.25,401.16205,85943
0.0,0.0,0.0,205.35088,272.0,205.35088,56441
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,192872
0.0,0.0,0.0,176.78285,132.99999999999997,176.78285,10792
0.0,0.0,0.0,98.96968,106.0,98.96968,13647
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,29883
0.0,0.0,0.0,206.9262,159.0,206.9262,254903
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,199391
0.0,0.0,0.0,228.17752,158.84999999999997,228.17752,56431
0.0,0.0,0.0,157.3017,110.99999999999999,157.3017,3520
0.0,0.0,0.0,0.013377428,0.0,0.013377428,253361
0.0,0.0,0.0,171.2426,88.28,171.2426,194101
0.0,0.0,0.0,213.52795,301.8500000000001,213.52795,10759
0.0,0.0,0.0,35.437084,32.49999999999999,35.437084,254259
0.0,0.0,0.0,90.6396,110.99999999999999,90.6396,91183
0.0,0.0,0.0,0.013377428,0.0,0.013377428,440777
0.0,0.0,0.0,217.77237,345.99999999999994,217.77237,56382
0.0,0.0,0.0,0.013377428,0.0,0.013377428,14398
0.0,0.0,0.0,170.28693,164.85,170.28693,93732
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,57682
0.0,0.0,0.0,394.95392,431.00000000000006,394.95392,254849
0.0,0.0,0.0,450.70905,361.84999999999997,450.70905,14910
0.0,0.0,0.0,384.90146,432.99999999999994,384.90146,8979
0.0,0.0,0.0,78.02711,53.00000000000003,78.02711,2573
0.0,0.0,0.0,281.24844,381.84999999999997,281.24844,152136
0.0,0.0,0.0,109.257286,58.849999999999994,109.257286,226015
0.0,0.0,0.0,144.00246,269.00000000000006,144.00246,52001
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,331531
0.0,0.0,0.0,247.71242,175.19999999999996,247.71242,54547
0.0,0.0,0.0,59.018223,58.849999999999994,59.018223,82702
0.0,0.0,0.0,54.056084,32.49999999999999,54.056084,57259
0.0,0.0,0.0,101.43759,91.35000000000002,101.43759,56819
0.0,0.0,0.0,227.95262,217.84999999999994,227.95262,57391
0.0,0.0,0.0,215.81732,380.00000000000017,215.81732,18379
0.0,0.0,0.0,0.013377428,0.0,0.013377428,199464
0.0,0.0,0.0,198.53316,211.99999999999997,198.53316,8876
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,59347
0.0,0.0,0.0,170.42934,235.85000000000008,170.42934,195538
0.0,0.0,0.0,139.09578,159.0,139.09578,197622
0.0,0.0,0.0,104.18836,81.99999999999999,104.18836,155254
0.0,0.0,0.0,516.468,477.00000000000006,516.468,51227
0.0,0.0,0.0,112.67259,122.50000000000001,112.67259,333178
0.0,0.0,0.0,290.1161,166.75000000000003,290.1161,56861
0.0,0.0,0.0,295.51724,245.0,295.51724,372622
0.0,0.0,0.0,0.013377428,0.0,0.013377428,369100
0.0,0.0,0.0,202.76004,223.7,202.76004,55724
0.0,0.0,0.0,0.02414751,0.0,0.02414751,253578
0.0,0.0,0.0,485.43726,588.8500000000001,485.43726,11457
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,24866
0.0,0.0,0.0,206.46152,159.0,206.46152,52652
0.0,0.0,0.0,0.013377428,0.0,0.013377428,54291
0.0,0.0,0.0,0.013377428,0.0,0.013377428,86768
0.0,0.0,0.0,0.02414751,0.0,0.02414751,868
0.0,0.0,0.0,360.70074,323.8499999999999,360.70074,27434
0.0,0.0,0.0,96.19412,89.99999999999999,96.19412,334288
0.0,0.0,0.0,475.06726,382.70000000000016,475.06726,27887
0.0,0.0,0.0,155.50957,148.19999999999996,155.50957,85622
0.0,0.0,0.0,0.013377428,0.0,0.013377428,199347
0.0,0.0,0.0,465.19528,433.5000000000001,465.19528,194994
0.0,0.0,0.0,93.72983,88.50000000000001,93.72983,882
0.0,0.0,0.0,0.013377428,0.0,0.013377428,85041
0.0,0.0,0.0,743.672,847.8500000000003,743.672,4322
0.0,0.0,0.0,237.63783,217.84999999999994,237.63783,56098
0.0,0.0,0.0,0.013377428,0.0,0.013377428,19133
0.0,0.0,0.0,169.89319,166.0,169.89319,83591
0.0,0.0,0.0,126.15063,111.84999999999998,126.15063,255034
0.0,0.0,0.0,190.30438,159.0,190.30438,87521
0.0,0.0,0.0,37.42916,33.000000000000014,37.42916,17011
0.0,0.0,0.0,50.94206,56.0,50.94206,254001
0.0,0.0,0.0,486.77686,441.55,486.77686,226563
0.0,0.0,0.0,616.9483,551.1300000000001,616.9483,54602
0.0,0.0,0.0,169.42827,272.0,169.42827,56485
0.0,0.0,0.0,98.96968,159.0,98.96968,15072
0.0,0.0,0.0,525.68933,606.7000000000006,525.68933,8479
0.0,0.0,0.0,252.27078,217.84999999999994,252.27078,80955
0.0,0.0,0.0,74.92777,106.0,74.92777,24110
0.0,0.0,0.0,373.4995,351.84999999999997,373.4995,226533
0.0,0.0,0.0,260.67178,284.0000000000001,260.67178,20162
0.0,0.0,0.0,83.26448,118.50000000000001,83.26448,4099
0.0,0.0,0.0,0.013377428,0.0,0.013377428,59179
0.0,0.0,0.0,220.96869,256.54999999999995,220.96869,192636
0.0,0.0,0.0,54.415222,28.0,54.415222,194926
0.0,0.0,0.0,0.013377428,0.0,0.013377428,1847
0.0,0.0,0.0,141.90906,139.0,141.90906,22941
0.0,0.0,0.0,43.89613,32.00000000000001,43.89613,152441
0.0,0.0,0.0,0.013377428,0.0,0.013377428,516071
0.0,0.0,0.0,359.28186,336.54999999999995,359.28186,29751
0.0,0.0,0.0,0.013377428,0.0,0.013377428,199299
0.0,0.0,0.0,250.01907,221.85,250.01907,88456
0.0,0.0,0.0,154.0288,71.99999999999999,154.0288,80086
0.0,0.0,0.0,30.257786,30.50000000000001,30.257786,30311
0.0,0.0,0.0,65.20659,60.000000000000014,65.20659,1535
0.0,0.0,0.0,399.42535,477.00000000000006,399.42535,6608
0.0,0.0,0.0,201.65271,188.7,201.65271,12870
0.0,0.0,0.0,159.3003,159.0,159.3003,19483
0.0,0.0,0.0,171.40651,211.99999999999997,171.40651,151738
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,162929
0.0,0.0,0.0,0.013377428,0.0,0.013377428,90039
0.0,0.0,0.0,0.013377428,0.0,0.013377428,60453
0.0,0.0,0.0,347.97418,401.0,347.97418,543537
0.0,0.0,0.0,128.89832,201.5000000000001,128.89832,193666
0.0,0.0,0.0,152.52454,223.7,152.52454,56624
0.0,0.0,0.0,162.70485,104.84999999999998,162.70485,54102
0.0,0.0,0.0,74.92777,53.00000000000003,74.92777,198583
0.0,0.0,0.0,317.73276,439.0,317.73276,98123
0.0,0.0,0.0,0.013377428,0.0,0.013377428,19886
0.0,0.0,0.0,550.1598,527.5499999999996,550.1598,337146
0.0,0.0,0.0,216.9174,155.4,216.9174,84181
0.0,0.0,0.0,302.90576,379.00000000000006,302.90576,254898
0.0,0.0,0.0,164.97395,144.99999999999997,164.97395,50005
0.0,0.0,0.0,325.70956,329.00000000000006,325.70956,336115
0.0,0.0,0.0,1174.3254,1230.3799999999997,1174.3254,254147
0.0,0.0,0.0,323.89734,347.6999999999999,323.89734,55413
0.0,0.0,0.0,234.84465,159.0,234.84465,152076
0.0,0.0,0.0,57.011692,53.00000000000003,57.011692,254854
0.0,0.0,0.0,677.49097,546.8500000000001,677.49097,83034
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,185817
0.0,0.0,0.0,252.80138,229.84999999999994,252.80138,87073
0.0,0.0,0.0,186.21202,159.0,186.21202,82059
0.0,0.0,0.0,115.76482,144.99999999999997,115.76482,82076
0.0,0.0,0.0,197.13779,238.0,197.13779,83055
0.0,0.0,0.0,0.013377428,0.0,0.013377428,51811
0.0,0.0,0.0,479.02597,314.98,479.02597,26993
0.0,0.0,0.0,436.9398,422.99999999999994,436.9398,441135
0.0,0.0,0.0,0.013377428,0.0,0.013377428,81569
0.0,0.0,0.0,220.53708,357.7,220.53708,10036
0.0,0.0,0.0,0.013377428,0.0,0.013377428,15168
0.0,0.0,0.0,792.7491,672.5499999999998,792.7491,26539
0.0,0.0,0.0,0.013377428,0.0,0.013377428,18539
0.0,0.0,0.0,583.96686,407.4300000000001,583.96686,10876
0.0,0.0,0.0,0.013377428,0.0,0.013377428,7300
0.0,0.0,0.0,198.24368,234.99999999999997,198.24368,3860
0.0,0.0,0.0,-0.18408167,0.0,-0.18408167,151524
0.0,0.0,0.0,0.013377428,0.0,0.013377428,151732
0.0,0.0,0.0,259.9178,265.00000000000006,259.9178,51868
0.0,0.0,0.0,0.013377428,0.0,0.013377428,58105
0.0,0.0,0.0,54.556213,28.0,54.556213,182
0.0,0.0,0.0,221.99503,281.99999999999994,221.99503,15031
0.0,0.0,0.0,0.013377428,0.0,0.013377428,336493
0.0,0.0,0.0,773.93536,954.85,773.93536,8631
0.0,0.0,0.0,86.31164,139.49999999999997,86.31164,122042
0.0,0.0,0.0,143.49812,159.0,143.49812,333471
0.0,0.0,0.0,567.9721,616.2000000000003,567.9721,25184
0.0,0.0,0.0,98.96968,53.00000000000003,98.96968,6759
0.0,0.0,0.0,0.013377428,0.0,0.013377428,9612
0.0,0.0,0.0,110.74143,106.0,110.74143,86696
0.0,0.0,0.0,0.013377428,0.0,0.013377428,58368
0.0,0.0,0.0,327.71194,344.49999999999994,327.71194,6906
0.0,0.0,0.0,1203.1929,1210.2,1203.1929,18340
0.0,0.0,0.0,221.58672,137.0,221.58672,480123
0.0,0.0,0.0,40.221336,28.0,40.221336,6102
0.0,0.0,0.0,54.959316,58.849999999999994,54.959316,338326
0.0,0.0,0.0,354.63315,244.35,354.63315,11941
0.0,0.0,0.0,65.216705,60.000000000000014,65.216705,82390
0.0,0.0,0.0,114.80529,106.0,114.80529,229590
0.0,0.0,0.0,590.062,697.8499999999999,590.062,86412
0.0,0.0,0.0,197.96242,173.63,197.96242,81894
0.0,0.0,0.0,175.67648,160.49999999999997,175.67648,335368
0.0,0.0,0.0,0.013377428,0.0,0.013377428,473001
0.0,0.0,0.0,350.61478,384.0,350.61478,254901
0.0,0.0,0.0,269.53748,327.50000000000006,269.53748,86892
0.0,0.0,0.0,226.48671,298.82999999999987,226.48671,6402
0.0,0.0,0.0,0.013377428,0.0,0.013377428,10439
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,13887
0.0,0.0,0.0,199.30006,217.84999999999994,199.30006,52476
0.0,0.0,0.0,239.13449,260.3500000000001,239.13449,19136
0.0,0.0,0.0,655.9244,573.85,655.9244,7910
0.0,0.0,0.0,56.653797,51.99999999999999,56.653797,226411
0.0,0.0,0.0,172.39162,82.99999999999999,172.39162,24119
0.0,0.0,0.0,57.0025,53.00000000000003,57.0025,51083
0.0,0.0,0.0,98.96968,106.0,98.96968,58037
0.0,0.0,0.0,98.96968,159.0,98.96968,441379
0.0,0.0,0.0,101.59227,187.0,101.59227,427
0.0,0.0,0.0,647.8756,843.8499999999999,647.8756,197501
0.0,0.0,0.0,178.36952,111.84999999999998,178.36952,18829
0.0,0.0,0.0,315.45117,274.5,315.45117,57273
0.0,0.0,0.0,117.28974,243.99999999999994,117.28974,253614
0.0,0.0,0.0,326.36606,254.54999999999993,326.36606,27744
0.0,0.0,0.0,712.8555,695.4999999999998,712.8555,86997
0.0,0.0,0.0,130.15836,123.99999999999999,130.15836,225742
0.0,0.0,0.0,1491.5234,1512.2000000000016,1491.5234,227114
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,9233
0.0,0.0,0.0,989.9834,970.5499999999998,989.9834,90044
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,4625
0.0,0.0,0.0,69.93448,54.00000000000001,69.93448,28057
0.0,0.0,0.0,98.96968,159.0,98.96968,255088
0.0,0.0,0.0,135.49266,132.99999999999997,135.49266,52481
0.0,0.0,0.0,185.66136,399.99999999999994,185.66136,120812
0.0,0.0,0.0,0.013377428,0.0,0.013377428,152125
0.0,0.0,0.0,115.921776,58.849999999999994,115.921776,50877
0.0,0.0,0.0,97.05462,60.000000000000014,97.05462,4735
0.0,0.0,0.0,601.55084,582.8299999999999,601.55084,16496
0.0,0.0,0.0,612.61334,715.7000000000003,612.61334,60472
0.0,0.0,0.0,155.05276,161.00000000000003,155.05276,52099
0.0,0.0,0.0,111.75815,106.0,111.75815,122887
0.0,0.0,0.0,328.70145,376.50000000000006,328.70145,196766
0.0,0.0,0.0,28.012709,33.99999999999999,28.012709,191123
0.0,0.0,0.0,334.8718,371.0000000000003,334.8718,16306
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,59439
0.0,0.0,0.0,91.33716,98.0,91.33716,58407
0.0,0.0,0.0,185.97388,174.50000000000003,185.97388,10150
0.0,0.0,0.0,170.28693,164.85,170.28693,28352
0.0,0.0,0.0,536.72754,376.9999999999998,536.72754,25529
0.0,0.0,0.0,666.92505,515.0,666.92505,9414
0.0,0.0,0.0,99.9061,53.00000000000003,99.9061,89957
0.0,0.0,0.0,285.06555,351.00000000000006,285.06555,153717
0.0,0.0,0.0,99.772995,211.99999999999997,99.772995,15637
0.0,0.0,0.0,147.08415,159.0,147.08415,332979
0.0,0.0,0.0,141.35684,186.5,141.35684,18901
0.0,0.0,0.0,1193.1487,1164.4,1193.1487,22277
0.0,0.0,0.0,59.954323,30.000000000000007,59.954323,81873
0.0,0.0,0.0,224.0718,201.0,224.0718,18091
0.0,0.0,0.0,97.35833,111.84999999999998,97.35833,439802
0.0,0.0,0.0,207.76059,131.5,207.76059,3579
0.0,0.0,0.0,968.2467,977.7000000000002,968.2467,198065
0.0,0.0,0.0,278.02554,250.75,278.02554,16893
0.0,0.0,0.0,0.013377428,0.0,0.013377428,8583
0.0,0.0,0.0,48.685093,106.0,48.685093,151062
0.0,0.0,0.0,0.013377428,0.0,0.013377428,194589
0.0,0.0,0.0,91.36088,61.499999999999986,91.36088,50629
0.0,0.0,0.0,486.9784,442.00000000000017,486.9784,395387
0.0,0.0,0.0,619.60596,513.05,619.60596,255020
0.0,0.0,0.0,268.4863,317.99999999999994,268.4863,18652
0.0,0.0,0.0,512.52606,535.8500000000001,512.52606,29619
0.0,0.0,0.0,1054.1769,960.05,1054.1769,87119
0.0,0.0,0.0,0.013377428,0.0,0.013377428,86432
0.0,0.0,0.0,0.013377428,0.0,0.013377428,337456
0.0,0.0,0.0,241.10442,178.8499999999999,241.10442,69615
0.0,0.0,0.0,0.02414751,0.0,0.02414751,332964
0.0,0.0,0.0,0.013377428,0.0,0.013377428,254905
0.0,0.0,0.0,98.73544,109.00000000000001,98.73544,50710
0.0,0.0,0.0,421.0488,389.3499999999999,421.0488,11794
0.0,0.0,0.0,57.011692,53.00000000000003,57.011692,62652
0.0,0.0,0.0,75.56915,211.99999999999997,75.56915,53083
0.0,0.0,0.0,145.0067,111.84999999999998,145.0067,266158
0.0,0.0,0.0,42.647987,49.250000000000014,42.647987,476349
0.0,0.0,0.0,177.26282,119.0,177.26282,195609
0.0,0.0,0.0,74.49779,106.0,74.49779,59329
0.0,0.0,0.0,175.66524,171.70000000000005,175.66524,50477
0.0,0.0,0.0,0.013377428,0.0,0.013377428,89856
0.0,0.0,0.0,100.77526,33.50000000000003,100.77526,8611
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,254253
0.0,0.0,0.0,0.013377428,0.0,0.013377428,87979
0.0,0.0,0.0,134.3515,84.37,134.3515,227126
0.0,0.0,0.0,346.65134,342.9999999999999,346.65134,337224
0.0,0.0,0.0,0.013377428,0.0,0.013377428,80978
0.0,0.0,0.0,240.52959,167.35,240.52959,151377
0.0,0.0,0.0,279.80884,225.50000000000006,279.80884,82112
0.0,0.0,0.0,0.013377428,0.0,0.013377428,199920
0.0,0.0,0.0,581.1075,627.9999999999999,581.1075,21883
0.0,0.0,0.0,180.16632,217.84999999999994,180.16632,30191
0.0,0.0,0.0,0.013377428,0.0,0.013377428,6939
0.0,0.0,0.0,154.94298,111.84999999999998,154.94298,192757
0.0,0.0,0.0,55.174507,58.849999999999994,55.174507,23390
0.0,0.0,0.0,70.574165,53.00000000000003,70.574165,2804
0.0,0.0,0.0,392.26788,506.0000000000001,392.26788,59247
0.0,0.0,0.0,0.013377428,0.0,0.013377428,152859
0.0,0.0,0.0,266.44296,317.99999999999994,266.44296,4366
0.0,0.0,0.0,227.89333,242.00000000000009,227.89333,2991
0.0,0.0,0.0,98.96968,439.0,98.96968,86668
0.0,0.0,0.0,477.37518,488.69999999999993,477.37518,59580
0.0,0.0,0.0,901.41345,1000.1299999999998,901.41345,527810
0.0,0.0,0.0,131.9919,159.0,131.9919,534490
0.0,0.0,0.0,115.849236,211.99999999999997,115.849236,88915
0.0,0.0,0.0,110.434746,100.00000000000001,110.434746,84415
0.0,0.0,0.0,306.8205,265.00000000000006,306.8205,194962
0.0,0.0,0.0,0.013377428,0.0,0.013377428,198021
0.0,0.0,0.0,150.3936,111.84999999999998,150.3936,195283
0.0,0.0,0.0,115.37854,106.0,115.37854,440503
0.0,0.0,0.0,352.8887,288.40000000000003,352.8887,7457
0.0,0.0,0.0,156.86838,211.99999999999997,156.86838,18681
0.0,0.0,0.0,59.008793,58.849999999999994,59.008793,2222
0.0,0.0,0.0,162.6685,164.85,162.6685,88815
0.0,0.0,0.0,114.80529,106.0,114.80529,193604
0.0,0.0,0.0,129.01598,211.99999999999997,129.01598,228162
0.0,0.0,0.0,210.87082,164.85,210.87082,439678
0.0,0.0,0.0,206.11943,193.00000000000009,206.11943,12050
0.0,0.0,0.0,455.74606,456.99999999999994,455.74606,191896
0.0,0.0,0.0,152.43648,164.85,152.43648,59929
0.0,0.0,0.0,98.96968,159.0,98.96968,91914
0.0,0.0,0.0,223.52809,214.99999999999997,223.52809,59442
0.0,0.0,0.0,105.45151,139.0,105.45151,474826
0.0,0.0,0.0,750.4561,765.7,750.4561,59108
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,52034
0.0,0.0,0.0,386.65286,425.4999999999999,386.65286,198106
0.0,0.0,0.0,438.45447,444.5500000000001,438.45447,86029
0.0,0.0,0.0,227.66005,225.99999999999997,227.66005,150822
0.0,0.0,0.0,206.32101,200.35,206.32101,191816
0.0,0.0,0.0,0.08459067,0.0,0.08459067,194439
0.0,0.0,0.0,581.6318,560.8500000000001,581.6318,10227
0.0,0.0,0.0,691.5804,666.8500000000001,691.5804,19580
0.0,0.0,0.0,380.0842,382.70000000000016,380.0842,192955
0.0,0.0,0.0,943.69214,1026.1,943.69214,162885
0.0,0.0,0.0,217.4137,174.00000000000003,217.4137,87055
0.0,0.0,0.0,111.75815,106.0,111.75815,2696
0.0,0.0,0.0,433.7574,343.19999999999993,433.7574,55629
0.0,0.0,0.0,424.08493,535.8500000000001,424.08493,196788
0.0,0.0,0.0,46.31055,53.00000000000003,46.31055,19374
0.0,0.0,0.0,94.31641,106.0,94.31641,21460
0.0,0.0,0.0,759.52515,893.5500000000002,759.52515,334231
0.0,0.0,0.0,237.64491,272.5,237.64491,194898
0.0,0.0,0.0,193.23622,128.00000000000003,193.23622,199352
0.0,0.0,0.0,173.83723,243.99999999999994,173.83723,60071
0.0,0.0,0.0,221.90927,200.84999999999997,221.90927,253100
0.0,0.0,0.0,70.58491,53.00000000000003,70.58491,90514
0.0,0.0,0.0,86.37309,79.49999999999999,86.37309,3913
0.0,0.0,0.0,98.96968,53.00000000000003,98.96968,84638
0.0,0.0,0.0,0.013377428,0.0,0.013377428,119948
0.0,0.0,0.0,209.539,228.99999999999991,209.539,87654
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,120135
0.0,0.0,0.0,312.7732,424.0,312.7732,18232
0.0,0.0,0.0,114.80529,106.0,114.80529,21953
0.0,0.0,0.0,693.39264,610.3500000000001,693.39264,56563
0.0,0.0,0.0,78.015526,53.00000000000003,78.015526,193823
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,151936
0.0,0.0,0.0,190.03105,223.7,190.03105,81262
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,195987
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,198346
0.0,0.0,0.0,0.013377428,0.0,0.013377428,18435
0.0,0.0,0.0,99.78541,178.8499999999999,99.78541,87054
0.0,0.0,0.0,753.4516,678.7,753.4516,254256
0.0,0.0,0.0,238.06393,240.50000000000009,238.06393,25168
0.0,0.0,0.0,369.67697,449.20000000000005,369.67697,57365
0.0,0.0,0.0,74.92777,53.00000000000003,74.92777,24568
0.0,0.0,0.0,166.04793,127.1,166.04793,11460
0.0,0.0,0.0,85.60429,53.00000000000003,85.60429,151183
0.0,0.0,0.0,0.013377428,0.0,0.013377428,194482
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,84572
0.0,0.0,0.0,334.628,445.75000000000017,334.628,4300
0.0,0.0,0.0,520.7416,451.4300000000001,520.7416,18987
0.0,0.0,0.0,481.97382,588.8500000000001,481.97382,153416
0.0,0.0,0.0,63.24401,58.849999999999994,63.24401,54979
0.0,0.0,0.0,0.013377428,0.0,0.013377428,660
0.0,0.0,0.0,71.754684,65.0,71.754684,88355
0.0,0.0,0.0,336.8284,329.34999999999997,336.8284,82879
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,81929
0.0,0.0,0.0,0.013377428,0.0,0.013377428,15250
0.0,0.0,0.0,228.6323,222.00000000000009,228.6323,195756
0.0,0.0,0.0,205.18852,192.0,205.18852,28488
0.0,0.0,0.0,546.9107,567.2000000000002,546.9107,52134
0.0,0.0,0.0,202.42207,276.70000000000005,202.42207,29668
0.0,0.0,0.0,254.59529,265.00000000000006,254.59529,783
0.0,0.0,0.0,135.97102,211.99999999999997,135.97102,85648
0.0,0.0,0.0,210.87082,164.85,210.87082,196392
0.0,0.0,0.0,201.07498,106.0,201.07498,56468
0.0,0.0,0.0,133.73676,109.00000000000001,133.73676,959
0.0,0.0,0.0,398.0713,366.5500000000001,398.0713,85270
0.0,0.0,0.0,0.013377428,0.0,0.013377428,174401
0.0,0.0,0.0,51.166306,84.00000000000001,51.166306,252426
0.0,0.0,0.0,0.013377428,0.0,0.013377428,89382
0.0,0.0,0.0,198.0955,265.00000000000006,198.0955,85653
0.0,0.0,0.0,0.013377428,0.0,0.013377428,16232
0.0,0.0,0.0,96.59468,53.00000000000003,96.59468,51107
0.0,0.0,0.0,78.02711,211.99999999999997,78.02711,722
0.0,0.0,0.0,436.29178,482.8499999999999,436.29178,11062
0.0,0.0,0.0,46.670967,30.000000000000007,46.670967,199325
0.0,0.0,0.0,256.02124,285.5,256.02124,153469
0.0,0.0,0.0,93.44972,204.00000000000006,93.44972,12478
0.0,0.0,0.0,181.16507,164.85,181.16507,53962
0.0,0.0,0.0,243.42613,340.00000000000006,243.42613,54803
0.0,0.0,0.0,324.05673,323.8499999999999,324.05673,196218
0.0,0.0,0.0,0.013377428,0.0,0.013377428,56525
0.0,0.0,0.0,237.46205,265.00000000000006,237.46205,54877
0.0,0.0,0.0,0.02414751,0.0,0.02414751,6009
0.0,0.0,0.0,69.4999,60.000000000000014,69.4999,14203
0.0,0.0,0.0,240.82787,337.0,240.82787,13163
0.0,0.0,0.0,634.31836,457.3299999999999,634.31836,191883
0.0,0.0,0.0,28.36373,28.0,28.36373,53176
0.0,0.0,0.0,312.13416,270.8499999999999,312.13416,51303
0.0,0.0,0.0,200.87682,170.85000000000002,200.87682,18820
0.0,0.0,0.0,0.013377428,0.0,0.013377428,19076
0.0,0.0,0.0,821.31305,859.4300000000002,821.31305,254222
0.0,0.0,0.0,312.83707,350.5000000000001,312.83707,1763
0.0,0.0,0.0,2177.833,2230.2499999999986,2177.833,16976
0.0,0.0,0.0,115.052284,111.84999999999998,115.052284,52211
0.0,0.0,0.0,329.34036,276.70000000000005,329.34036,191249
0.0,0.0,0.0,393.8448,323.8499999999999,393.8448,15508
0.0,0.0,0.0,119.51406,106.0,119.51406,54850
0.0,0.0,0.0,112.930725,140.00000000000003,112.930725,56574
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,253055
0.0,0.0,0.0,100.955055,211.99999999999997,100.955055,253538
0.0,0.0,0.0,0.013377428,0.0,0.013377428,226521
0.0,0.0,0.0,311.46344,263.0000000000001,311.46344,25902
0.0,0.0,0.0,333.84702,316.7,333.84702,335792
0.0,0.0,0.0,376.67383,429.85000000000014,376.67383,53688
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,24556
0.0,0.0,0.0,70.58491,53.00000000000003,70.58491,54440
0.0,0.0,0.0,144.2889,144.25000000000003,144.2889,197161
0.0,0.0,0.0,78.02711,53.00000000000003,78.02711,439390
0.0,0.0,0.0,96.61934,89.99999999999999,96.61934,152220
0.0,0.0,0.0,231.71582,120.5,231.71582,196775
0.0,0.0,0.0,164.79935,79.49999999999999,164.79935,151160
0.0,0.0,0.0,346.42926,300.2800000000001,346.42926,51359
0.0,0.0,0.0,103.64973,155.00000000000003,103.64973,196670
0.0,0.0,0.0,0.013377428,0.0,0.013377428,18572
0.0,0.0,0.0,205.34277,189.5,205.34277,253799
0.0,0.0,0.0,85.60429,53.00000000000003,85.60429,29221
0.0,0.0,0.0,-0.047070622,0.0,-0.047070622,19408
0.0,0.0,0.0,147.01236,111.84999999999998,147.01236,60277
0.0,0.0,0.0,41.42842,30.000000000000007,41.42842,496290
0.0,0.0,0.0,57.112072,33.99999999999999,57.112072,230459
0.0,0.0,0.0,373.95895,536.8500000000001,373.95895,12970
